,pump_bgs,bg_actual,bg_loop,temp_basal,insulin_relative_to_actual_basal,iob,carbLoop,carbActual,insulinLoop,insulinActual,cirLoop,cirActual,isfLoop,isfActual,sbrLoop,sbrActual
270,259.6100534725201,125.37243157621567,125.37243157621567,0.3,0.0,0.7057687586735497,0.0,0.0,0.0,0.0,20.0,20.0,150.0,150.0,0.3,0.3
275,259.65381891622934,124.53135664623929,124.53135664623929,0.3,0.0,0.7015370007515745,0.0,0.0,0.0,0.0,20.0,20.0,150.0,150.0,0.3,0.3
280,259.69267236834975,123.73634166211237,123.73634166211237,0.3,0.0,0.6975411560693431,0.0,0.0,0.0,0.0,20.0,20.0,150.0,150.0,0.3,0.3
285,259.72716512367754,122.985295350474,122.985295350474,0.3,0.0,0.6937698147220686,0.0,0.0,0.0,0.0,20.0,20.0,150.0,150.0,0.3,0.3
290,259.7577866027269,122.27617102002768,122.27617102002768,0.3,0.0,0.6902119316239478,0.0,0.0,0.0,0.0,20.0,20.0,150.0,150.0,0.3,0.3
295,259.7849712961578,121.60697274673977,121.60697274673977,0.3,0.0,0.6868568380081653,0.0,0.0,0.0,0.0,20.0,20.0,150.0,150.0,0.3,0.3
300,259.809104929799,120.97576026021261,120.97576026021261,0.3,0.0,0.6836942489492935,0.0,0.0,0.0,0.0,20.0,20.0,150.0,150.0,0.3,0.3
305,259.8305299377437,120.380652704201,120.380652704201,0.3,0.0,0.6807142674590564,0.0,0.0,0.0,0.0,20.0,20.0,150.0,150.0,0.3,0.3
310,259.8495503211742,119.81983142421247,119.81983142421247,0.3,0.0,0.6779073856443815,0.0,0.0,0.0,0.0,20.0,20.0,150.0,150.0,0.3,0.3
315,259.8664359618601,119.29154191728274,119.29154191728274,0.3,0.0,0.6752644833610145,0.0,0.0,0.0,0.0,20.0,20.0,150.0,150.0,0.3,0.3
320,259.881426451532,118.79409506312096,118.79409506312096,0.3,0.0,0.6727768247460352,0.0,0.0,0.0,0.0,20.0,20.0,150.0,150.0,0.3,0.3
325,259.89473449146874,118.32586774166435,118.32586774166435,0.3,0.0,0.6704360529678896,0.0,0.0,0.0,0.0,20.0,20.0,150.0,150.0,0.3,0.3
330,259.9065489105326,117.88530292948786,117.88530292948786,0.3,0.0,0.6682341834924834,0.0,0.0,0.0,0.0,20.0,20.0,150.0,150.0,0.3,0.3
335,259.9170373444778,117.47090935631184,117.47090935631184,0.3,0.0,0.6661635961280424,0.0,0.0,0.0,0.0,20.0,20.0,150.0,150.0,0.3,0.3
340,259.9263486145478,117.08126079289312,117.08126079289312,0.3,0.0,0.6642170260793893,0.0,0.0,0.0,0.0,20.0,20.0,150.0,150.0,0.3,0.3
345,259.9346148391119,116.71499503274075,116.71499503274075,0.3,0.0,0.6623875542136627,0.0,0.0,0.0,0.0,20.0,20.0,150.0,150.0,0.3,0.3
350,259.9419533083034,116.37081262224477,116.37081262224477,0.3,0.0,0.6606685967139578,0.0,0.0,0.0,0.0,20.0,20.0,150.0,150.0,0.3,0.3
355,259.9484681482595,116.04747538684032,116.04747538684032,0.3,0.0,0.6590538942745824,0.0,0.0,0.0,0.0,20.0,20.0,150.0,150.0,0.3,0.3
360,259.9542517985747,115.74380479465678,115.74380479465678,0.3,0.0,0.6575375009713449,0.0,0.0,0.0,0.0,20.0,20.0,150.0,150.0,0.3,0.3
365,259.9593863239344,115.45868019363171,115.45868019363171,0.3,0.0,0.6561137729222434,0.0,0.0,0.0,0.0,20.0,20.0,150.0,150.0,0.3,0.3
370,259.96394457853705,115.1910369532323,115.1910369532323,0.3,0.0,0.65477735683789,0.0,0.0,0.0,0.0,20.0,20.0,150.0,150.0,0.3,0.3
