,initial_scenario,t=0,t=5,t=10,t=15,t=20,t=25,t=30,t=35,t=40,t=45,t=50,t=55,t=60,t=65,t=70,t=75,t=80,t=85,t=90,t=95,t=100,t=105,t=110,t=115,t=120,t=125,t=130,t=135,t=140,t=145,t=150,t=155,t=160,t=165,t=170,t=175,t=180,t=185,t=190,t=195,t=200,t=205,t=210,t=215,t=220,t=225,t=230,t=235,t=240,t=245,t=250,t=255,t=260,t=265,t=270,t=275,t=280,t=285,t=290,t=295,t=300,t=305,t=310,t=315,t=320,t=325,t=330,t=335,t=340,t=345,t=350,t=355,t=360,t=365,t=370,t=375,t=380,t=385,t=390,t=395,t=400,t=405,t=410,t=415,t=420,t=425,t=430,t=435,t=440,t=445,t=450,t=455,t=460,t=465,t=470,t=475
195,0.0,-0.25163861967504175,-0.2212724663012331,-0.1944390212887246,-0.16390781405081967,-0.14669499695277466,-0.12709881586850358,-0.10497398444703876,-0.0902010291439761,-0.07360802581627057,-0.0551067144444608,-0.05769381148800257,-0.04826429202507532,-0.037803908232267425,-0.039426227435194194,0.0,-0.0426851983148806,0.0,0.0,-0.04743087551184422,0.0,0.0,-0.05160026007488394,0.0,0.0,0.0,-0.05505292122552885,0.0,0.0,0.0,-0.053677786773523806,0.0,0.0,0.0,-0.04326025735310059,0.0,0.0,0.0,-0.017043792692898047,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,0.0,-0.23832392562943028,-0.20969884972920028,-0.18439372191769543,-0.15555121703097896,-0.13932164194319796,-0.12080764454934201,-0.09986335532525192,-0.08588780545666808,-0.07015635600087089,-0.05257716129733625,-0.0551067144444608,-0.04615504919040214,-0.03619821901880638,-0.037803908232267425,0.0,-0.041056676143261805,0.0,0.0,-0.04588721774139193,0.0,0.0,-0.05031037970931396,0.0,0.0,0.0,-0.05451934988177254,0.0,0.0,0.0,-0.05466940188093372,0.0,0.0,0.0,-0.04702771480835968,0.0,0.0,0.0,-0.025578627810559685,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,0.0,-0.22557668188265367,-0.19860327135785738,-0.174749041441002,-0.1475149775341542,-0.13221853447633158,-0.11473546983557537,-0.09492029214591202,-0.0817063816297523,-0.06680162646629739,-0.050111682857764794,-0.05257716129733625,-0.044085371555568686,-0.034616286892801496,-0.03619821901880638,0.0,-0.039426227435194194,0.0,0.0,-0.044299979032500714,0.0,0.0,-0.048912393527142495,0.0,0.0,0.0,-0.05373912867265018,0.0,0.0,0.0,-0.05518492527212071,0.0,0.0,0.0,-0.04994891018055156,0.0,0.0,0.0,-0.032681321600752856,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,0.0,-0.21338822190439544,-0.18798056823555065,-0.16550272613154604,-0.1397992331527984,-0.12538773090403055,-0.10888585192168332,-0.09014929772795188,-0.07766205721029262,-0.06354940793425135,-0.04771544747592671,-0.050111682857764794,-0.04206172903786887,-0.03306402866667657,-0.034616286892801496,0.0,-0.037803908232267425,0.0,0.0,-0.0426851983148806,0.0,0.0,-0.04743087551184422,0.0,0.0,0.0,-0.05275389106075401,0.0,0.0,0.0,-0.05529260905116179,0.0,0.0,0.0,-0.05213315268214075,0.0,0.0,0.0,-0.03852392522006558,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,0.0,-0.20174783036114619,-0.1778235182536605,-0.15665047352962347,-0.13240218090523825,-0.11882934817987945,-0.10326048427390955,-0.0855531693670386,-0.07375851632286867,-0.060403822274671004,-0.04539243423875128,-0.04771544747592671,-0.04008934628621197,-0.03154629677840126,-0.03306402866667657,0.0,-0.03619821901880638,0.0,0.0,-0.041056676143261805,0.0,0.0,-0.04588721774139193,0.0,0.0,0.0,-0.05160026007488394,0.0,0.0,0.0,-0.05505292122552885,0.0,0.0,0.0,-0.053677786773523806,0.0,0.0,0.0,-0.04326025735310059,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,0.0,-0.19064311431222336,-0.16812319196761827,-0.14818626521138434,-0.12532037882369984,-0.11254185376945358,-0.09785946320696137,-0.08113323764378677,-0.06999804766394035,-0.05736773491778768,-0.04314558733905116,-0.04539243423875128,-0.03817235798074137,-0.0300670097146587,-0.03154629677840126,0.0,-0.034616286892801496,0.0,0.0,-0.039426227435194194,0.0,0.0,-0.044299979032500714,0.0,0.0,0.0,-0.05031037970931396,0.0,0.0,0.0,-0.05451934988177254,0.0,0.0,0.0,-0.05466940188093372,0.0,0.0,0.0,-0.04702771480835968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,0.0,-0.1800603288334628,-0.15886926192685635,-0.14010265997301552,-0.11854901216910818,-0.10652232200014211,-0.09268152663366624,-0.07688957823404063,-0.0663817398903701,-0.05444292596084166,-0.04097695351270492,-0.04314558733905116,-0.03631394739100102,-0.028629268485556025,-0.0300670097146587,0.0,-0.03306402866667657,0.0,0.0,-0.037803908232267425,0.0,0.0,-0.0426851983148806,0.0,0.0,0.0,-0.048912393527142495,0.0,0.0,0.0,-0.05373912867265018,0.0,0.0,0.0,-0.05518492527212071,0.0,0.0,0.0,-0.04994891018055156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,0.0,-0.16998466194661432,-0.1500502740278833,-0.13239105160571363,-0.11208212797841277,-0.10076666034374249,-0.08772426517658882,-0.07282119949788157,-0.06290965491876044,-0.051630242136954774,-0.038887804257745184,-0.04097695351270492,-0.034516469871240796,-0.027235460543250767,-0.028629268485556025,0.0,-0.03154629677840126,0.0,0.0,-0.03619821901880638,0.0,0.0,-0.041056676143261805,0.0,0.0,0.0,-0.04743087551184422,0.0,0.0,0.0,-0.05275389106075401,0.0,0.0,0.0,-0.05529260905116179,0.0,0.0,0.0,-0.05213315268214075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,0.0,-0.1604004832456738,-0.14165388495551667,-0.12504189502323904,-0.1059128412845709,-0.09526980878165148,-0.0829843085183759,-0.06892620835303376,-0.05958098140735757,-0.048929731603480686,-0.03687874438353811,-0.038887804257745184,-0.03278156281016442,-0.025887352403430652,-0.027235460543250767,0.0,-0.0300670097146587,0.0,0.0,-0.034616286892801496,0.0,0.0,-0.039426227435194194,0.0,0.0,0.0,-0.04588721774139193,0.0,0.0,0.0,-0.05160026007488394,0.0,0.0,0.0,-0.05505292122552885,0.0,0.0,0.0,-0.053677786773523806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,0.0,-0.1512915601703142,-0.13366706937139483,-0.11804490412959545,-0.1000335160185859,-0.09002591509188562,-0.0784574895848893,-0.06520195669301021,-0.05639417047066342,-0.04634076331683312,-0.034949808288200046,-0.03687874438353811,-0.031110243406195393,-0.02458617210762326,-0.025887352403430652,0.0,-0.028629268485556025,0.0,0.0,-0.03306402866667657,0.0,0.0,-0.037803908232267425,0.0,0.0,0.0,-0.044299979032500714,0.0,0.0,0.0,-0.05031037970931396,0.0,0.0,0.0,-0.05451934988177254,0.0,0.0,0.0,-0.05466940188093372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
