,initial_scenario,t=0,t=5,t=10,t=15,t=20,t=25,t=30,t=35,t=40,t=45,t=50,t=55,t=60,t=65,t=70,t=75,t=80,t=85,t=90,t=95,t=100,t=105,t=110,t=115,t=120,t=125,t=130,t=135,t=140,t=145,t=150,t=155,t=160,t=165,t=170,t=175,t=180,t=185,t=190,t=195,t=200,t=205,t=210,t=215,t=220,t=225,t=230,t=235,t=240,t=245,t=250,t=255,t=260,t=265,t=270,t=275,t=280,t=285,t=290,t=295,t=300,t=305,t=310,t=315,t=320,t=325,t=330,t=335,t=340,t=345,t=350,t=355,t=360,t=365,t=370,t=375,t=380,t=385,t=390,t=395,t=400,t=405,t=410,t=415,t=420,t=425,t=430,t=435,t=440,t=445,t=450,t=455,t=460,t=465,t=470,t=475
140,-1.8067321258075282,0.0,0.0,0.0,0.08211335228652361,0.08537039662976031,0.0,-0.09177443548278386,-0.11067204286096999,-0.08152065587857016,-0.06708050627908535,-0.05160026007488394,-0.10550778212150824,-0.07165217156353332,-0.05451934988177254,-0.03670194748368594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02884017156873371,0.025682616813377038,0.0,0.008526209270186557,0.011362528461932031,0.0022948437890836404,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,-1.8024149724973597,0.0,0.0,0.0,0.07885245487038839,0.08211335228652361,0.0,-0.08859995806500165,-0.10707017472991476,-0.0790514591864071,-0.06521652470285622,-0.05031037970931396,-0.10320052014976766,-0.07033852141433905,-0.05373912867265018,-0.03634623325451508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03135180987223976,0.02884017156873371,0.0,0.010893773866917617,0.017052418540373114,0.0056812642309660155,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,-1.7867524789063225,0.0,0.0,0.0,0.0756078164645353,0.07885245487038839,0.0,-0.08537039662976031,-0.10336661774250144,-0.0764786962356534,-0.06324116734912577,-0.048912393527142495,-0.10062075941862814,-0.06880034676651159,-0.05275389106075401,-0.035826085781766714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03329927345370101,0.03135180987223976,0.0,0.012841308406688519,0.021787547733835233,0.008526209270186557,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,-1.7616726131451088,0.0,0.0,0.0,0.07239643803761275,0.0756078164645353,0.0,-0.08211335228652361,-0.099598796068054,-0.07383329838750119,-0.06118295698852272,-0.04743087551184422,-0.09782478705428499,-0.06708050627908535,-0.05160026007488394,-0.03516926070716947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0347554351214272,0.03329927345370101,0.0,0.014420085784366855,0.025682616813377038,0.010893773866917617,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,-1.7288558115995585,0.0,0.0,0.0,0.06923257378560299,0.07239643803761275,0.0,-0.07885245487038839,-0.09579891100094429,-0.07114199719146752,-0.05906663871000095,-0.04588721774139193,-0.09486175102368843,-0.06521652470285622,-0.05031037970931396,-0.034400173383255905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03578519118234916,0.0347554351214272,0.0,0.01567590493611988,0.02884017156873371,0.012841308406688519,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,-1.6897636927775466,0.0,0.0,0.0,0.06612805733335225,0.06923257378560299,0.0,-0.0756078164645353,-0.09199453068211927,-0.06842779357210294,-0.05691359775317406,-0.044299979032500714,-0.09177443548278386,-0.06324116734912577,-0.048912393527142495,-0.033540253139542675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0364462679206225,0.03578519118234916,0.0,0.016649636726850506,0.03135180987223976,0.014420085784366855,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,-1.6456645897849285,0.0,0.0,0.0,0.06309259355680297,0.06612805733335225,0.0,-0.07239643803761275,-0.08820911920862429,-0.06571037905865684,-0.05474223485768204,-0.0426851983148806,-0.08859995806500165,-0.06118295698852272,-0.04743087551184422,-0.03260826235142811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036789950181413844,0.0364462679206225,0.0,0.0173777175607136,0.03329927345370101,0.01567590493611988,0.0,0.0,0.0,0.0,0.0,-0.0022948437890836404,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,-1.5976562464649646,0.0,0.0,0.0,0.0601340194293174,0.06309259355680297,0.0,-0.06923257378560299,-0.08446251104388125,-0.06300651372044608,-0.05256830324692596,-0.041056676143261805,-0.08537039662976031,-0.05906663871000095,-0.04588721774139193,-0.031620583674562774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03686173936744119,0.036789950181413844,0.0,0.01789259559117458,0.0347554351214272,0.016649636726850506,0.0,0.0,0.0,0.0,0.0,-0.0056812642309660155,-0.004589687578167283,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,-1.5466859851412806,0.0,0.0,0.0,0.05725853697111205,0.0601340194293174,0.0,-0.06612805733335225,-0.08077133608320386,-0.06033036503134359,-0.05040521097635664,-0.039426227435194194,-0.08211335228652361,-0.05691359775317406,-0.044299979032500714,-0.03059147849426136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03670194748368588,0.03686173936744119,0.0,0.01822313396031125,0.03578519118234916,0.0173777175607136,0.0,0.0,0.0,0.0,0.0,-0.008526209270186557,-0.011362528461932035,-0.004589687578167283,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,-1.4935686207848278,0.0,0.0,0.0,0.054470921086501534,0.05725853697111205,0.0,-0.06309259355680297,-0.07714940022224503,-0.05769381148800257,-0.04826429202507532,-0.037803908232267425,-0.07885245487038839,-0.05474223485768204,-0.0426851983148806,-0.029533319355000476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036346233254515026,0.03670194748368588,0.0,0.018394975090706922,0.0364462679206225,0.01789259559117458,0.0,0.0,0.0,0.0,0.0,-0.010893773866917617,-0.017052418540373128,-0.011362528461932035,-0.004589687578167283,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
