,initial_scenario,t=0,t=5,t=10,t=15,t=20,t=25,t=30,t=35,t=40,t=45,t=50,t=55,t=60,t=65,t=70,t=75,t=80,t=85,t=90,t=95,t=100,t=105,t=110,t=115,t=120,t=125,t=130,t=135,t=140,t=145,t=150,t=155,t=160,t=165,t=170,t=175,t=180,t=185,t=190,t=195,t=200,t=205,t=210,t=215,t=220,t=225,t=230,t=235,t=240,t=245,t=250,t=255,t=260,t=265,t=270,t=275,t=280,t=285,t=290,t=295,t=300,t=305,t=310,t=315,t=320,t=325,t=330,t=335,t=340,t=345,t=350,t=355,t=360,t=365,t=370,t=375,t=380,t=385,t=390,t=395,t=400,t=405,t=410,t=415,t=420,t=425,t=430,t=435,t=440,t=445,t=450,t=455,t=460,t=465,t=470,t=475
0,0.14,0.024999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.13948595499124528,0.024908206248436652,0.024999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.13821335180350888,0.02468095567919801,0.024908206248436652,0.024999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.1363034809269871,0.024339907308390554,0.02468095567919801,0.024908206248436652,0.024999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.13386327558079755,0.023904156353713846,0.024339907308390554,0.02468095567919801,0.024908206248436652,0.024999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.13098682249769933,0.023390504017446304,0.023904156353713846,0.024339907308390554,0.02468095567919801,0.024908206248436652,0.024999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.12775672328200116,0.022813700586071628,0.023390504017446304,0.023904156353713846,0.024339907308390554,0.02468095567919801,0.024908206248436652,0.024999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.1242453205763103,0.022186664388626834,0.022813700586071628,0.023390504017446304,0.023904156353713846,0.024339907308390554,0.02468095567919801,0.024908206248436652,0.024999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.12051580194949578,0.021520678919552814,0.022186664388626834,0.022813700586071628,0.023390504017446304,0.023904156353713846,0.024339907308390554,0.02468095567919801,0.024908206248436652,0.024999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.11662319321589594,0.02082557021712427,0.021520678919552814,0.022186664388626834,0.022813700586071628,0.023390504017446304,0.023904156353713846,0.024339907308390554,0.02468095567919801,0.024908206248436652,0.024999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0.11261525180347283,0.020109866393477286,0.02082557021712427,0.021520678919552814,0.022186664388626834,0.022813700586071628,0.023390504017446304,0.023904156353713846,0.024339907308390554,0.02468095567919801,0.024908206248436652,0.029166666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0.1085332697963631,0.01938094103506484,0.020109866393477286,0.02082557021712427,0.021520678919552814,0.022186664388626834,0.022813700586071628,0.023390504017446304,0.023904156353713846,0.024339907308390554,0.02468095567919801,0.02905957395650943,0.029166666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0.10441279537604477,0.018645142031436565,0.01938094103506484,0.020109866393477286,0.02082557021712427,0.021520678919552814,0.022186664388626834,0.022813700586071628,0.023390504017446304,0.023904156353713846,0.024339907308390554,0.02879444829239768,0.02905957395650943,0.029166666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,0.10028428056689136,0.01790790724408774,0.018645142031436565,0.01938094103506484,0.020109866393477286,0.02082557021712427,0.021520678919552814,0.022186664388626834,0.022813700586071628,0.023390504017446304,0.023904156353713846,0.028396558526455642,0.02879444829239768,0.02905957395650943,0.029166666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,0.09617366244871853,0.017173868294414023,0.01790790724408774,0.018645142031436565,0.01938094103506484,0.020109866393477286,0.02082557021712427,0.021520678919552814,0.022186664388626834,0.022813700586071628,0.023390504017446304,0.027888182412666152,0.028396558526455642,0.02879444829239768,0.02905957395650943,0.029166666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,0.09210288432421285,0.01644694362932372,0.017173868294414023,0.01790790724408774,0.018645142031436565,0.01938094103506484,0.020109866393477286,0.02082557021712427,0.021520678919552814,0.022186664388626834,0.022813700586071628,0.027288921353687354,0.027888182412666152,0.028396558526455642,0.02879444829239768,0.02905957395650943,0.029166666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,0.08809036271665496,0.015730421913688387,0.01644694362932372,0.017173868294414023,0.01790790724408774,0.018645142031436565,0.01938094103506484,0.020109866393477286,0.02082557021712427,0.021520678919552814,0.022186664388626834,0.02661598401708357,0.027288921353687354,0.027888182412666152,0.028396558526455642,0.02879444829239768,0.02905957395650943,0.029166666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,0.08415140551745198,0.015027036699544999,0.015730421913688387,0.01644694362932372,0.017173868294414023,0.01790790724408774,0.018645142031436565,0.01938094103506484,0.020109866393477286,0.02082557021712427,0.021520678919552814,0.02588444178673131,0.02661598401708357,0.027288921353687354,0.027888182412666152,0.028396558526455642,0.02879444829239768,0.02905957395650943,0.029166666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,0.08029858609852733,0.01433903323187988,0.015027036699544999,0.015730421913688387,0.01644694362932372,0.017173868294414023,0.01790790724408774,0.018645142031436565,0.01938094103506484,0.020109866393477286,0.02082557021712427,0.025107458739478283,0.02588444178673131,0.02661598401708357,0.027288921353687354,0.027888182412666152,0.028396558526455642,0.02879444829239768,0.02905957395650943,0.029166666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,0.07654207774689854,0.013668228169089025,0.01433903323187988,0.015027036699544999,0.015730421913688387,0.01644694362932372,0.017173868294414023,0.01790790724408774,0.018645142031436565,0.01938094103506484,0.020109866393477286,0.024296498586644982,0.025107458739478283,0.02588444178673131,0.02661598401708357,0.027288921353687354,0.027888182412666152,0.028396558526455642,0.02879444829239768,0.02905957395650943,0.029166666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,0.07288995236353858,0.01301606292206046,0.013668228169089025,0.01433903323187988,0.015027036699544999,0.015730421913688387,0.01644694362932372,0.017173868294414023,0.01790790724408774,0.018645142031436565,0.01938094103506484,0.02346151079239017,0.024296498586644982,0.025107458739478283,0.02588444178673131,0.02661598401708357,0.027288921353687354,0.027888182412666152,0.028396558526455642,0.02879444829239768,0.02905957395650943,0.029166666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,0.06934844699198757,0.012383651248569204,0.01301606292206046,0.013668228169089025,0.01433903323187988,0.015027036699544999,0.015730421913688387,0.01644694362932372,0.017173868294414023,0.01790790724408774,0.018645142031436565,0.022611097874242314,0.02346151079239017,0.024296498586644982,0.025107458739478283,0.02588444178673131,0.02661598401708357,0.027288921353687354,0.027888182412666152,0.028396558526455642,0.02879444829239768,0.02905957395650943,0.029166666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,0.06592220140063029,0.011771821678683979,0.012383651248569204,0.01301606292206046,0.013668228169089025,0.01433903323187988,0.015027036699544999,0.015730421913688387,0.01644694362932372,0.017173868294414023,0.01790790724408774,0.021752665703342656,0.022611097874242314,0.02346151079239017,0.024296498586644982,0.025107458739478283,0.02588444178673131,0.02661598401708357,0.027288921353687354,0.027888182412666152,0.028396558526455642,0.02879444829239768,0.02905957395650943,0.029166666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,0.06261446963287023,0.011181155291583969,0.011771821678683979,0.012383651248569204,0.01301606292206046,0.013668228169089025,0.01433903323187988,0.015027036699544999,0.015730421913688387,0.01644694362932372,0.017173868294414023,0.020892558451435696,0.021752665703342656,0.022611097874242314,0.02346151079239017,0.024296498586644982,0.025107458739478283,0.02588444178673131,0.02661598401708357,0.027288921353687354,0.027888182412666152,0.028396558526455642,0.02879444829239768,0.02905957395650943,0.029166666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,0.05942730815869249,0.010612019314052227,0.011181155291583969,0.011771821678683979,0.012383651248569204,0.01301606292206046,0.013668228169089025,0.01433903323187988,0.015027036699544999,0.015730421913688387,0.01644694362932372,0.020036179676816358,0.020892558451435696,0.021752665703342656,0.022611097874242314,0.02346151079239017,0.024296498586644982,0.025107458739478283,0.02588444178673131,0.02661598401708357,0.027288921353687354,0.027888182412666152,0.028396558526455642,0.02879444829239768,0.02905957395650943,0.029166666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,0.056361743006662274,0.010064596965475403,0.010612019314052227,0.011181155291583969,0.011771821678683979,0.012383651248569204,0.01301606292206046,0.013668228169089025,0.01433903323187988,0.015027036699544999,0.015730421913688387,0.019188100900877674,0.020036179676816358,0.020892558451435696,0.021752665703342656,0.022611097874242314,0.02346151079239017,0.024296498586644982,0.025107458739478283,0.02588444178673131,0.02661598401708357,0.027288921353687354,0.027888182412666152,0.028396558526455642,0.02879444829239768,0.02905957395650943,0.029166666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,0.05341791802483445,0.009538913933006148,0.010064596965475403,0.010612019314052227,0.011181155291583969,0.011771821678683979,0.012383651248569204,0.01301606292206046,0.013668228169089025,0.01433903323187988,0.015027036699544999,0.01835215889930312,0.019188100900877674,0.020036179676816358,0.020892558451435696,0.021752665703342656,0.022611097874242314,0.02346151079239017,0.024296498586644982,0.025107458739478283,0.02588444178673131,0.02661598401708357,0.027288921353687354,0.027888182412666152,0.028396558526455642,0.02879444829239768,0.02905957395650943,0.029166666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,0.05059522621015845,0.009034861823242578,0.009538913933006148,0.010064596965475403,0.010612019314052227,0.011181155291583969,0.011771821678683979,0.012383651248569204,0.01301606292206046,0.013668228169089025,0.01433903323187988,0.017531542816135833,0.01835215889930312,0.019188100900877674,0.020036179676816358,0.020892558451435696,0.021752665703342656,0.022611097874242314,0.02346151079239017,0.024296498586644982,0.025107458739478283,0.02588444178673131,0.02661598401708357,0.027288921353687354,0.027888182412666152,0.028396558526455642,0.02879444829239768,0.02905957395650943,0.029166666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,0.04789242585675425,0.008552218902991827,0.009034861823242578,0.009538913933006148,0.010064596965475403,0.010612019314052227,0.011181155291583969,0.011771821678683979,0.012383651248569204,0.01301606292206046,0.013668228169089025,0.016728872103859864,0.017531542816135833,0.01835215889930312,0.019188100900877674,0.020036179676816358,0.020892558451435696,0.021752665703342656,0.022611097874242314,0.02346151079239017,0.024296498586644982,0.025107458739478283,0.02588444178673131,0.02661598401708357,0.027288921353687354,0.027888182412666152,0.028396558526455642,0.02879444829239768,0.02905957395650943,0.029166666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,0.04530774310209175,0.00809066841108781,0.008552218902991827,0.009034861823242578,0.009538913933006148,0.010064596965475403,0.010612019314052227,0.011181155291583969,0.011771821678683979,0.012383651248569204,0.01301606292206046,0.015946266197270534,0.016728872103859864,0.017531542816135833,0.01835215889930312,0.019188100900877674,0.020036179676816358,0.020892558451435696,0.021752665703342656,0.022611097874242314,0.02346151079239017,0.024296498586644982,0.025107458739478283,0.02588444178673131,0.02661598401708357,0.027288921353687354,0.027888182412666152,0.028396558526455642,0.02879444829239768,0.02905957395650943,0.024999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,0.042838962294979896,0.007649814695532123,0.00809066841108781,0.008552218902991827,0.009034861823242578,0.009538913933006148,0.010064596965475403,0.010612019314052227,0.011181155291583969,0.011771821678683979,0.012383651248569204,0.015185406742403875,0.015946266197270534,0.016728872103859864,0.017531542816135833,0.01835215889930312,0.019188100900877674,0.020036179676816358,0.020892558451435696,0.021752665703342656,0.022611097874242314,0.02346151079239017,0.024296498586644982,0.025107458739478283,0.02588444178673131,0.02661598401708357,0.027288921353687354,0.027888182412666152,0.028396558526455642,0.02879444829239768,0.024908206248436652,0.029166666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,0.04048350546885926,0.007229197405153436,0.007649814695532123,0.00809066841108781,0.008552218902991827,0.009034861823242578,0.009538913933006148,0.010064596965475403,0.010612019314052227,0.011181155291583969,0.011771821678683979,0.014447593123330745,0.015185406742403875,0.015946266197270534,0.016728872103859864,0.017531542816135833,0.01835215889930312,0.019188100900877674,0.020036179676816358,0.020892558451435696,0.021752665703342656,0.022611097874242314,0.02346151079239017,0.024296498586644982,0.025107458739478283,0.02588444178673131,0.02661598401708357,0.027288921353687354,0.027888182412666152,0.028396558526455642,0.02468095567919801,0.02905957395650943,0.029166666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,0.038238502076831396,0.00682830394229132,0.007229197405153436,0.007649814695532123,0.00809066841108781,0.008552218902991827,0.009034861823242578,0.009538913933006148,0.010064596965475403,0.010612019314052227,0.011181155291583969,0.01373379195846465,0.014447593123330745,0.015185406742403875,0.015946266197270534,0.016728872103859864,0.017531542816135833,0.01835215889930312,0.019188100900877674,0.020036179676816358,0.020892558451435696,0.021752665703342656,0.022611097874242314,0.02346151079239017,0.024296498586644982,0.025107458739478283,0.02588444178673131,0.02661598401708357,0.027288921353687354,0.027888182412666152,0.024339907308390554,0.02879444829239768,0.02905957395650943,0.029166666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,0.03610085002990987,0.006446580362483904,0.00682830394229132,0.007229197405153436,0.007649814695532123,0.00809066841108781,0.008552218902991827,0.009034861823242578,0.009538913933006148,0.010064596965475403,0.010612019314052227,0.013044681173514637,0.01373379195846465,0.014447593123330745,0.015185406742403875,0.015946266197270534,0.016728872103859864,0.017531542816135833,0.01835215889930312,0.019188100900877674,0.020036179676816358,0.020892558451435696,0.021752665703342656,0.022611097874242314,0.02346151079239017,0.024296498586644982,0.025107458739478283,0.02588444178673131,0.02661598401708357,0.027288921353687354,0.023904156353713846,0.028396558526455642,0.02879444829239768,0.02905957395650943,0.029166666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,0.03406726897601382,0.006083440888573895,0.006446580362483904,0.00682830394229132,0.007229197405153436,0.007649814695532123,0.00809066841108781,0.008552218902991827,0.009034861823242578,0.009538913933006148,0.010064596965475403,0.01238068919972761,0.013044681173514637,0.01373379195846465,0.014447593123330745,0.015185406742403875,0.015946266197270534,0.016728872103859864,0.017531542816135833,0.01835215889930312,0.019188100900877674,0.020036179676816358,0.020892558451435696,0.021752665703342656,0.022611097874242314,0.02346151079239017,0.024296498586644982,0.025107458739478283,0.02588444178673131,0.02661598401708357,0.023390504017446304,0.027888182412666152,0.028396558526455642,0.02879444829239768,0.02905957395650943,0.024999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,0.032134346663224345,0.0057382761898614855,0.006083440888573895,0.006446580362483904,0.00682830394229132,0.007229197405153436,0.007649814695532123,0.00809066841108781,0.008552218902991827,0.009034861823242578,0.009538913933006148,0.01174202979305465,0.01238068919972761,0.013044681173514637,0.01373379195846465,0.014447593123330745,0.015185406742403875,0.015946266197270534,0.016728872103859864,0.017531542816135833,0.01835215889930312,0.019188100900877674,0.020036179676816358,0.020892558451435696,0.021752665703342656,0.022611097874242314,0.02346151079239017,0.024296498586644982,0.025107458739478283,0.02588444178673131,0.022813700586071628,0.027288921353687354,0.027888182412666152,0.028396558526455642,0.02879444829239768,0.024908206248436652,0.029166666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,0.030298579145855153,0.005410460561759843,0.0057382761898614855,0.006083440888573895,0.006446580362483904,0.00682830394229132,0.007229197405153436,0.007649814695532123,0.00809066841108781,0.008552218902991827,0.009034861823242578,0.011128732921840518,0.01174202979305465,0.01238068919972761,0.013044681173514637,0.01373379195846465,0.014447593123330745,0.015185406742403875,0.015946266197270534,0.016728872103859864,0.017531542816135833,0.01835215889930312,0.019188100900877674,0.020036179676816358,0.020892558451435696,0.021752665703342656,0.022611097874242314,0.02346151079239017,0.024296498586644982,0.025107458739478283,0.022186664388626834,0.02661598401708357,0.027288921353687354,0.027888182412666152,0.028396558526455642,0.02468095567919801,0.02905957395650943,0.029166666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,0.028556405515108213,0.00509935812769789,0.005410460561759843,0.0057382761898614855,0.006083440888573895,0.006446580362483904,0.00682830394229132,0.007229197405153436,0.007649814695532123,0.00809066841108781,0.008552218902991827,0.010540672127116353,0.011128732921840518,0.01174202979305465,0.01238068919972761,0.013044681173514637,0.01373379195846465,0.014447593123330745,0.015185406742403875,0.015946266197270534,0.016728872103859864,0.017531542816135833,0.01835215889930312,0.019188100900877674,0.020036179676816358,0.020892558451435696,0.021752665703342656,0.022611097874242314,0.02346151079239017,0.024296498586644982,0.021520678919552814,0.02588444178673131,0.02661598401708357,0.027288921353687354,0.027888182412666152,0.024339907308390554,0.02879444829239768,0.02905957395650943,0.029166666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,0.026904237766725653,0.004804328172629578,0.00509935812769789,0.005410460561759843,0.0057382761898614855,0.006083440888573895,0.006446580362483904,0.00682830394229132,0.007229197405153436,0.007649814695532123,0.00809066841108781,0.009977588720157143,0.010540672127116353,0.011128732921840518,0.01174202979305465,0.01238068919972761,0.013044681173514637,0.01373379195846465,0.014447593123330745,0.015185406742403875,0.015946266197270534,0.016728872103859864,0.017531542816135833,0.01835215889930312,0.019188100900877674,0.020036179676816358,0.020892558451435696,0.021752665703342656,0.022611097874242314,0.02346151079239017,0.02082557021712427,0.025107458739478283,0.02588444178673131,0.02661598401708357,0.027288921353687354,0.023904156353713846,0.028396558526455642,0.02879444829239768,0.02905957395650943,0.024999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,0.02533848635541429,0.004524729706323974,0.004804328172629578,0.00509935812769789,0.005410460561759843,0.0057382761898614855,0.006083440888573895,0.006446580362483904,0.00682830394229132,0.007229197405153436,0.007649814695532123,0.009439113146269119,0.009977588720157143,0.010540672127116353,0.011128732921840518,0.01174202979305465,0.01238068919972761,0.013044681173514637,0.01373379195846465,0.014447593123330745,0.015185406742403875,0.015946266197270534,0.016728872103859864,0.017531542816135833,0.01835215889930312,0.019188100900877674,0.020036179676816358,0.020892558451435696,0.021752665703342656,0.022611097874242314,0.020109866393477286,0.024296498586644982,0.025107458739478283,0.02588444178673131,0.02661598401708357,0.023390504017446304,0.027888182412666152,0.028396558526455642,0.02879444829239768,0.024908206248436652,0.029166666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,0.0238555819292756,0.004259925344513496,0.004524729706323974,0.004804328172629578,0.00509935812769789,0.005410460561759843,0.0057382761898614855,0.006083440888573895,0.006446580362483904,0.00682830394229132,0.007229197405153436,0.008924783811454146,0.009439113146269119,0.009977588720157143,0.010540672127116353,0.011128732921840518,0.01174202979305465,0.01238068919972761,0.013044681173514637,0.01373379195846465,0.014447593123330745,0.015185406742403875,0.015946266197270534,0.016728872103859864,0.017531542816135833,0.01835215889930312,0.019188100900877674,0.020036179676816358,0.020892558451435696,0.021752665703342656,0.01938094103506484,0.02346151079239017,0.024296498586644982,0.025107458739478283,0.02588444178673131,0.022813700586071628,0.027288921353687354,0.027888182412666152,0.028396558526455642,0.02468095567919801,0.02905957395650943,0.029166666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,0.022451993686450192,0.004009284586866104,0.004259925344513496,0.004524729706323974,0.004804328172629578,0.00509935812769789,0.005410460561759843,0.0057382761898614855,0.006083440888573895,0.006446580362483904,0.00682830394229132,0.008434063639345674,0.008924783811454146,0.009439113146269119,0.009977588720157143,0.010540672127116353,0.011128732921840518,0.01174202979305465,0.01238068919972761,0.013044681173514637,0.01373379195846465,0.014447593123330745,0.015185406742403875,0.015946266197270534,0.016728872103859864,0.017531542816135833,0.01835215889930312,0.019188100900877674,0.020036179676816358,0.020892558451435696,0.018645142031436565,0.022611097874242314,0.02346151079239017,0.024296498586644982,0.025107458739478283,0.022186664388626834,0.02661598401708357,0.027288921353687354,0.027888182412666152,0.024339907308390554,0.02879444829239768,0.02905957395650943,0.029166666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
