,initial_scenario,t=0,t=5,t=10,t=15,t=20,t=25,t=30,t=35,t=40,t=45,t=50,t=55,t=60,t=65,t=70,t=75,t=80,t=85,t=90,t=95,t=100,t=105,t=110,t=115,t=120,t=125,t=130,t=135,t=140,t=145,t=150,t=155,t=160,t=165,t=170,t=175,t=180,t=185,t=190,t=195,t=200,t=205,t=210,t=215,t=220,t=225,t=230,t=235,t=240,t=245,t=250,t=255,t=260,t=265,t=270,t=275,t=280,t=285,t=290,t=295,t=300,t=305,t=310,t=315,t=320,t=325,t=330,t=335,t=340,t=345,t=350,t=355,t=360,t=365,t=370,t=375,t=380,t=385,t=390,t=395,t=400,t=405,t=410,t=415,t=420,t=425,t=430,t=435,t=440,t=445,t=450,t=455,t=460,t=465,t=470,t=475,t=480,t=485
70,-3.042103824852788,0.11010584245105748,0.11058521810232369,0.11036985054424142,0.10933880376186744,0.10735557354704761,0.1042663053642815,0.09989782036110306,0.09405542961671937,0.08652051470620115,0.07704785044013115,0.0653626432015057,0.05115725562111936,0.03408758538579609,0.013769062734501847,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,-3.6039171967369015,0.10903869976354508,0.11010584245105748,0.11058521810232369,0.11036985054424142,0.10933880376186744,0.10735557354704761,0.1042663053642815,0.09989782036110306,0.09405542961671937,0.08652051470620115,0.07704785044013115,0.0653626432015057,0.05115725562111936,0.03408758538579609,0.013769062734501847,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,-4.053630145512088,0.10747825734530014,0.10903869976354508,0.11010584245105748,0.11058521810232369,0.11036985054424142,0.10933880376186744,0.10735557354704761,0.1042663053642815,0.09989782036110306,0.09405542961671937,0.08652051470620115,0.07704785044013115,0.0653626432015057,0.05115725562111936,0.03408758538579609,0.013769062734501847,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,-4.406056338409371,0.10550778212150824,0.10747825734530014,0.10903869976354508,0.11010584245105748,0.11058521810232369,0.11036985054424142,0.10933880376186744,0.10735557354704761,0.1042663053642815,0.09989782036110306,0.09405542961671937,0.08652051470620115,0.07704785044013115,0.0653626432015057,0.05115725562111936,0.03408758538579609,0.013769062734501847,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,-4.674292802660588,0.10320052014976766,0.10550778212150824,0.10747825734530014,0.10903869976354508,0.11010584245105748,0.11058521810232369,0.11036985054424142,0.10933880376186744,0.10735557354704761,0.1042663053642815,0.09989782036110306,0.09405542961671937,0.08652051470620115,0.07704785044013115,0.0653626432015057,0.05115725562111936,0.03408758538579609,0.013769062734501847,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,-4.869907640625499,0.10062075941862814,0.10320052014976766,0.10550778212150824,0.10747825734530014,0.10903869976354508,0.11010584245105748,0.11058521810232369,0.11036985054424142,0.10933880376186744,0.10735557354704761,0.1042663053642815,0.09989782036110306,0.09405542961671937,0.08652051470620115,0.07704785044013115,0.0653626432015057,0.05115725562111936,0.03408758538579609,0.013769062734501847,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,-5.003107772073207,0.09782478705428499,0.10062075941862814,0.10320052014976766,0.10550778212150824,0.10747825734530014,0.10903869976354508,0.11010584245105748,0.11058521810232369,0.11036985054424142,0.10933880376186744,0.10735557354704761,0.1042663053642815,0.09989782036110306,0.09405542961671937,0.08652051470620115,0.07704785044013115,0.0653626432015057,0.05115725562111936,0.03408758538579609,0.013769062734501847,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,-5.082888804237228,0.09486175102368843,0.09782478705428499,0.10062075941862814,0.10320052014976766,0.10550778212150824,0.10747825734530014,0.10903869976354508,0.11010584245105748,0.11058521810232369,0.11036985054424142,0.10933880376186744,0.10735557354704761,0.1042663053642815,0.09989782036110306,0.09405542961671937,0.08652051470620115,0.07704785044013115,0.0653626432015057,0.05115725562111936,0.03408758538579609,0.013769062734501847,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,-5.117168909918206,0.09177443548278386,0.09486175102368843,0.09782478705428499,0.10062075941862814,0.10320052014976766,0.10550778212150824,0.10747825734530014,0.10903869976354508,0.11010584245105748,0.11058521810232369,0.11036985054424142,0.10933880376186744,0.10735557354704761,0.1042663053642815,0.09989782036110306,0.09405542961671937,0.08652051470620115,0.07704785044013115,0.0653626432015057,0.05115725562111936,0.03408758538579609,0.013769062734501847,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,-5.112908396731541,0.08859995806500165,0.09177443548278386,0.09486175102368843,0.09782478705428499,0.10062075941862814,0.10320052014976766,0.10550778212150824,0.10747825734530014,0.10903869976354508,0.11010584245105748,0.11058521810232369,0.11036985054424142,0.10933880376186744,0.10735557354704761,0.1042663053642815,0.09989782036110306,0.09405542961671937,0.08652051470620115,0.07704785044013115,0.0653626432015057,0.05115725562111936,0.03408758538579609,0.013769062734501847,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,-5.076216474149788,0.08537039662976031,0.08859995806500165,0.09177443548278386,0.09486175102368843,0.09782478705428499,0.10062075941862814,0.10320052014976766,0.10550778212150824,0.10747825734530014,0.10903869976354508,0.11010584245105748,0.11058521810232369,0.11036985054424142,0.10933880376186744,0.10735557354704761,0.1042663053642815,0.09989782036110306,0.09405542961671937,0.08652051470620115,0.07704785044013115,0.0653626432015057,0.05115725562111936,0.03408758538579609,0.013769062734501847,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,-5.012446567068707,0.08211335228652361,0.08537039662976031,0.08859995806500165,0.09177443548278386,0.09486175102368843,0.09782478705428499,0.10062075941862814,0.10320052014976766,0.10550778212150824,0.10747825734530014,0.10903869976354508,0.11010584245105748,0.11058521810232369,0.11036985054424142,0.10933880376186744,0.10735557354704761,0.1042663053642815,0.09989782036110306,0.09405542961671937,0.08652051470620115,0.07704785044013115,0.0653626432015057,0.05115725562111936,0.03408758538579609,0.013769062734501847,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,-4.926281383285215,0.07885245487038839,0.08211335228652361,0.08537039662976031,0.08859995806500165,0.09177443548278386,0.09486175102368843,0.09782478705428499,0.10062075941862814,0.10320052014976766,0.10550778212150824,0.10747825734530014,0.10903869976354508,0.11010584245105748,0.11058521810232369,0.11036985054424142,0.10933880376186744,0.10735557354704761,0.1042663053642815,0.09989782036110306,0.09405542961671937,0.08652051470620115,0.07704785044013115,0.0653626432015057,0.05115725562111936,0.03408758538579609,0.013769062734501847,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,-4.821808815763347,0.0756078164645353,0.07885245487038839,0.08211335228652361,0.08537039662976031,0.08859995806500165,0.09177443548278386,0.09486175102368843,0.09782478705428499,0.10062075941862814,0.10320052014976766,0.10550778212150824,0.10747825734530014,0.10903869976354508,0.11010584245105748,0.11058521810232369,0.11036985054424142,0.10933880376186744,0.10735557354704761,0.1042663053642815,0.09989782036110306,0.09405542961671937,0.08652051470620115,0.07704785044013115,0.0653626432015057,0.05115725562111936,0.03408758538579609,0.013769062734501847,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,-4.70258964731201,0.07239643803761275,0.0756078164645353,0.07885245487038839,0.08211335228652361,0.08537039662976031,0.08859995806500165,0.09177443548278386,0.09486175102368843,0.09782478705428499,0.10062075941862814,0.10320052014976766,0.10550778212150824,0.10747825734530014,0.10903869976354508,0.11010584245105748,0.11058521810232369,0.11036985054424142,0.10933880376186744,0.10735557354704761,0.1042663053642815,0.09989782036110306,0.09405542961671937,0.08652051470620115,0.07704785044013115,0.0653626432015057,0.05115725562111936,0.03408758538579609,0.013769062734501847,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,-4.571717923921483,0.06923257378560299,0.07239643803761275,0.0756078164645353,0.07885245487038839,0.08211335228652361,0.08537039662976031,0.08859995806500165,0.09177443548278386,0.09486175102368843,0.09782478705428499,0.10062075941862814,0.10320052014976766,0.10550778212150824,0.10747825734530014,0.10903869976354508,0.11010584245105748,0.11058521810232369,0.11036985054424142,0.10933880376186744,0.10735557354704761,0.1042663053642815,0.09989782036110306,0.09405542961671937,0.08652051470620115,0.07704785044013115,0.0653626432015057,0.05115725562111936,0.03408758538579609,0.013769062734501847,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,-4.431874772240462,0.06612805733335225,0.06923257378560299,0.07239643803761275,0.0756078164645353,0.07885245487038839,0.08211335228652361,0.08537039662976031,0.08859995806500165,0.09177443548278386,0.09486175102368843,0.09782478705428499,0.10062075941862814,0.10320052014976766,0.10550778212150824,0.10747825734530014,0.10903869976354508,0.11010584245105748,0.11058521810232369,0.11036985054424142,0.10933880376186744,0.10735557354704761,0.1042663053642815,0.09989782036110306,0.09405542961671937,0.08652051470620115,0.07704785044013115,0.0653626432015057,0.05115725562111936,0.03408758538579609,0.013769062734501847,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,-4.285376355417213,0.06309259355680297,0.06612805733335225,0.06923257378560299,0.07239643803761275,0.0756078164645353,0.07885245487038839,0.08211335228652361,0.08537039662976031,0.08859995806500165,0.09177443548278386,0.09486175102368843,0.09782478705428499,0.10062075941862814,0.10320052014976766,0.10550778212150824,0.10747825734530014,0.10903869976354508,0.11010584245105748,0.11058521810232369,0.11036985054424142,0.10933880376186744,0.10735557354704761,0.1042663053642815,0.09989782036110306,0.09405542961671937,0.08652051470620115,0.07704785044013115,0.0653626432015057,0.05115725562111936,0.03408758538579609,0.013769062734501847,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,-4.13421658877229,0.0601340194293174,0.06309259355680297,0.06612805733335225,0.06923257378560299,0.07239643803761275,0.0756078164645353,0.07885245487038839,0.08211335228652361,0.08537039662976031,0.08859995806500165,0.09177443548278386,0.09486175102368843,0.09782478705428499,0.10062075941862814,0.10320052014976766,0.10550778212150824,0.10747825734530014,0.10903869976354508,0.11010584245105748,0.11058521810232369,0.11036985054424142,0.10933880376186744,0.10735557354704761,0.1042663053642815,0.09989782036110306,0.09405542961671937,0.08652051470620115,0.07704785044013115,0.0653626432015057,0.05115725562111936,0.03408758538579609,0.013769062734501847,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,-3.9801051716220286,0.05725853697111205,0.0601340194293174,0.06309259355680297,0.06612805733335225,0.06923257378560299,0.07239643803761275,0.0756078164645353,0.07885245487038839,0.08211335228652361,0.08537039662976031,0.08859995806500165,0.09177443548278386,0.09486175102368843,0.09782478705428499,0.10062075941862814,0.10320052014976766,0.10550778212150824,0.10747825734530014,0.10903869976354508,0.11010584245105748,0.11058521810232369,0.11036985054424142,0.10933880376186744,0.10735557354704761,0.1042663053642815,0.09989782036110306,0.09405542961671937,0.08652051470620115,0.07704785044013115,0.0653626432015057,0.05115725562111936,0.03408758538579609,0.013769062734501847,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,-3.82450143324499,0.054470921086501534,0.05725853697111205,0.0601340194293174,0.06309259355680297,0.06612805733335225,0.06923257378560299,0.07239643803761275,0.0756078164645353,0.07885245487038839,0.08211335228652361,0.08537039662976031,0.08859995806500165,0.09177443548278386,0.09486175102368843,0.09782478705428499,0.10062075941862814,0.10320052014976766,0.10550778212150824,0.10747825734530014,0.10903869976354508,0.11010584245105748,0.11058521810232369,0.11036985054424142,0.10933880376186744,0.10735557354704761,0.1042663053642815,0.09989782036110306,0.09405542961671937,0.08652051470620115,0.07704785044013115,0.0653626432015057,0.05115725562111936,0.03408758538579609,0.013769062734501847,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,-3.668644438739392,0.051774704806861305,0.054470921086501534,0.05725853697111205,0.0601340194293174,0.06309259355680297,0.06612805733335225,0.06923257378560299,0.07239643803761275,0.0756078164645353,0.07885245487038839,0.08211335228652361,0.08537039662976031,0.08859995806500165,0.09177443548278386,0.09486175102368843,0.09782478705428499,0.10062075941862814,0.10320052014976766,0.10550778212150824,0.10747825734530014,0.10903869976354508,0.11010584245105748,0.11058521810232369,0.11036985054424142,0.10933880376186744,0.10735557354704761,0.1042663053642815,0.09989782036110306,0.09405542961671937,0.08652051470620115,0.07704785044013115,0.0653626432015057,0.05115725562111936,0.03408758538579609,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,-3.513579753751145,0.04917234421524652,0.051774704806861305,0.054470921086501534,0.05725853697111205,0.0601340194293174,0.06309259355680297,0.06612805733335225,0.06923257378560299,0.07239643803761275,0.0756078164645353,0.07885245487038839,0.08211335228652361,0.08537039662976031,0.08859995806500165,0.09177443548278386,0.09486175102368843,0.09782478705428499,0.10062075941862814,0.10320052014976766,0.10550778212150824,0.10747825734530014,0.10903869976354508,0.11010584245105748,0.11058521810232369,0.11036985054424142,0.10933880376186744,0.10735557354704761,0.1042663053642815,0.09989782036110306,0.09405542961671937,0.08652051470620115,0.07704785044013115,0.0653626432015057,0.05115725562111936,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,-3.3601832251565327,0.04666536510929298,0.04917234421524652,0.051774704806861305,0.054470921086501534,0.05725853697111205,0.0601340194293174,0.06309259355680297,0.06612805733335225,0.06923257378560299,0.07239643803761275,0.0756078164645353,0.07885245487038839,0.08211335228652361,0.08537039662976031,0.08859995806500165,0.09177443548278386,0.09486175102368843,0.09782478705428499,0.10062075941862814,0.10320052014976766,0.10550778212150824,0.10747825734530014,0.10903869976354508,0.11010584245105748,0.11058521810232369,0.11036985054424142,0.10933880376186744,0.10735557354704761,0.1042663053642815,0.09989782036110306,0.09405542961671937,0.08652051470620115,0.07704785044013115,0.0653626432015057,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,-3.209182097274521,0.04425449326024644,0.04666536510929298,0.04917234421524652,0.051774704806861305,0.054470921086501534,0.05725853697111205,0.0601340194293174,0.06309259355680297,0.06612805733335225,0.06923257378560299,0.07239643803761275,0.0756078164645353,0.07885245487038839,0.08211335228652361,0.08537039662976031,0.08859995806500165,0.09177443548278386,0.09486175102368843,0.09782478705428499,0.10062075941862814,0.10320052014976766,0.10550778212150824,0.10747825734530014,0.10903869976354508,0.11010584245105748,0.11058521810232369,0.11036985054424142,0.10933880376186744,0.10735557354704761,0.1042663053642815,0.09989782036110306,0.09405542961671937,0.08652051470620115,0.07704785044013115,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,-3.0611737495829345,0.04193976994584059,0.04425449326024644,0.04666536510929298,0.04917234421524652,0.051774704806861305,0.054470921086501534,0.05725853697111205,0.0601340194293174,0.06309259355680297,0.06612805733335225,0.06923257378560299,0.07239643803761275,0.0756078164645353,0.07885245487038839,0.08211335228652361,0.08537039662976031,0.08859995806500165,0.09177443548278386,0.09486175102368843,0.09782478705428499,0.10062075941862814,0.10320052014976766,0.10550778212150824,0.10747825734530014,0.10903869976354508,0.11010584245105748,0.11058521810232369,0.11036985054424142,0.10933880376186744,0.10735557354704761,0.1042663053642815,0.09989782036110306,0.09405542961671937,0.08652051470620115,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,-2.916642311831879,0.03972065427157201,0.04193976994584059,0.04425449326024644,0.04666536510929298,0.04917234421524652,0.051774704806861305,0.054470921086501534,0.05725853697111205,0.0601340194293174,0.06309259355680297,0.06612805733335225,0.06923257378560299,0.07239643803761275,0.0756078164645353,0.07885245487038839,0.08211335228652361,0.08537039662976031,0.08859995806500165,0.09177443548278386,0.09486175102368843,0.09782478705428499,0.10062075941862814,0.10320052014976766,0.10550778212150824,0.10747825734530014,0.10903869976354508,0.11010584245105748,0.11058521810232369,0.11036985054424142,0.10933880376186744,0.10735557354704761,0.1042663053642815,0.09989782036110306,0.09405542961671937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,-2.7759733854959165,0.037596113647109686,0.03972065427157201,0.04193976994584059,0.04425449326024644,0.04666536510929298,0.04917234421524652,0.051774704806861305,0.054470921086501534,0.05725853697111205,0.0601340194293174,0.06309259355680297,0.06612805733335225,0.06923257378560299,0.07239643803761275,0.0756078164645353,0.07885245487038839,0.08211335228652361,0.08537039662976031,0.08859995806500165,0.09177443548278386,0.09486175102368843,0.09782478705428499,0.10062075941862814,0.10320052014976766,0.10550778212150824,0.10747825734530014,0.10903869976354508,0.11010584245105748,0.11058521810232369,0.11036985054424142,0.10933880376186744,0.10735557354704761,0.1042663053642815,0.09989782036110306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,-2.639467076380612,0.03556470365073228,0.037596113647109686,0.03972065427157201,0.04193976994584059,0.04425449326024644,0.04666536510929298,0.04917234421524652,0.051774704806861305,0.054470921086501534,0.05725853697111205,0.0601340194293174,0.06309259355680297,0.06612805733335225,0.06923257378560299,0.07239643803761275,0.0756078164645353,0.07885245487038839,0.08211335228652361,0.08537039662976031,0.08859995806500165,0.09177443548278386,0.09486175102368843,0.09782478705428499,0.10062075941862814,0.10320052014976766,0.10550778212150824,0.10747825734530014,0.10903869976354508,0.11010584245105748,0.11058521810232369,0.11036985054424142,0.10933880376186744,0.10735557354704761,0.1042663053642815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,-2.5073495215857236,0.033624638393523476,0.03556470365073228,0.037596113647109686,0.03972065427157201,0.04193976994584059,0.04425449326024644,0.04666536510929298,0.04917234421524652,0.051774704806861305,0.054470921086501534,0.05725853697111205,0.0601340194293174,0.06309259355680297,0.06612805733335225,0.06923257378560299,0.07239643803761275,0.0756078164645353,0.07885245487038839,0.08211335228652361,0.08537039662976031,0.08859995806500165,0.09177443548278386,0.09486175102368843,0.09782478705428499,0.10062075941862814,0.10320052014976766,0.10550778212150824,0.10747825734530014,0.10903869976354508,0.11010584245105748,0.11058521810232369,0.11036985054424142,0.10933880376186744,0.10735557354704761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,-2.3797830746720763,0.03177385238537145,0.033624638393523476,0.03556470365073228,0.037596113647109686,0.03972065427157201,0.04193976994584059,0.04425449326024644,0.04666536510929298,0.04917234421524652,0.051774704806861305,0.054470921086501534,0.05725853697111205,0.0601340194293174,0.06309259355680297,0.06612805733335225,0.06923257378560299,0.07239643803761275,0.0756078164645353,0.07885245487038839,0.08211335228652361,0.08537039662976031,0.08859995806500165,0.09177443548278386,0.09486175102368843,0.09782478705428499,0.10062075941862814,0.10320052014976766,0.10550778212150824,0.10747825734530014,0.10903869976354508,0.11010584245105748,0.11058521810232369,0.11036985054424142,0.10933880376186744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013769062734501847,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,-2.256875295551282,0.030010054805576836,0.03177385238537145,0.033624638393523476,0.03556470365073228,0.037596113647109686,0.03972065427157201,0.04193976994584059,0.04425449326024644,0.04666536510929298,0.04917234421524652,0.051774704806861305,0.054470921086501534,0.05725853697111205,0.0601340194293174,0.06309259355680297,0.06612805733335225,0.06923257378560299,0.07239643803761275,0.0756078164645353,0.07885245487038839,0.08211335228652361,0.08537039662976031,0.08859995806500165,0.09177443548278386,0.09486175102368843,0.09782478705428499,0.10062075941862814,0.10320052014976766,0.10550778212150824,0.10747825734530014,0.10903869976354508,0.11010584245105748,0.11058521810232369,0.11036985054424142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03408758538579609,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
