,initial_scenario,t=0,t=5,t=10,t=15,t=20,t=25,t=30,t=35,t=40,t=45,t=50,t=55,t=60,t=65,t=70,t=75,t=80,t=85,t=90,t=95,t=100,t=105,t=110,t=115,t=120,t=125,t=130,t=135,t=140,t=145,t=150,t=155,t=160,t=165,t=170,t=175,t=180,t=185,t=190,t=195,t=200,t=205,t=210,t=215,t=220,t=225,t=230,t=235,t=240,t=245,t=250,t=255,t=260,t=265,t=270,t=275,t=280,t=285,t=290,t=295,t=300,t=305,t=310,t=315,t=320,t=325,t=330,t=335,t=340,t=345,t=350,t=355,t=360,t=365,t=370,t=375,t=380,t=385,t=390,t=395,t=400,t=405,t=410,t=415,t=420,t=425,t=430,t=435,t=440,t=445,t=450,t=455,t=460,t=465,t=470,t=475
80,0.2516867506190142,0.03408258081299151,0.03015272998709349,0.02576080244162103,0.00895395362204387,0.009322571015718283,0.03230156839177473,0.036868088388041696,0.03818021206472783,0.03228101837932922,0.029582219184835782,0.02661598401708357,0.03508575602616946,0.027888182412666152,0.024339907308390554,0.03290794090559735,0.04151367708072776,0.041666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,0.24043258719271998,0.03255857951568083,0.02883910684176205,0.024670415443985582,0.008586934147207011,0.00895395362204387,0.03107523671906094,0.03553172523095221,0.036868088388041696,0.031238355325686407,0.028694238559403756,0.02588444178673131,0.03422055087910745,0.027288921353687354,0.023904156353713846,0.03245320974452074,0.04113492613199669,0.04151367708072776,0.04583333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,0.2294245317100781,0.031067905335739745,0.02754956728249917,0.02359563287053258,0.00822347181466186,0.008586934147207011,0.029846512073479565,0.034182760390967036,0.03553172523095221,0.030164799590215934,0.027767426956165697,0.025107458739478283,0.03327999658294026,0.02661598401708357,0.023390504017446304,0.031872208471618466,0.04056651218065092,0.04113492613199669,0.04566504478880054,0.04583333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,0.21869165070542443,0.02961449436635956,0.02628822759177979,0.022540555049317495,0.007865210956844193,0.00822347181466186,0.02862311382402337,0.03283116328082753,0.034182760390967036,0.029071411552597255,0.02681315519130305,0.024296498586644982,0.03228101837932922,0.02588444178673131,0.022813700586071628,0.03118733868992841,0.03984026058952308,0.04056651218065092,0.04524841874519636,0.04566504478880054,0.049999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,0.20825700675296738,0.02820146966446434,0.025058418309996555,0.02150854984781982,0.0075135183497724994,0.007865210956844193,0.02741157271553953,0.031485425206425714,0.03283116328082753,0.027967713047154844,0.025841254713419786,0.02346151079239017,0.031238355325686407,0.025107458739478283,0.022186664388626834,0.030418267448095507,0.03898417336241051,0.03984026058952308,0.04462316339871602,0.04524841874519636,0.049816412496873304,0.04583333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,0.19813841997710727,0.026831244371899956,0.023862782023777524,0.02050234225363354,0.00716951661593994,0.0075135183497724994,0.02621736985614731,0.03015272998709349,0.031485425206425714,0.02686186086613161,0.024860189375248753,0.022611097874242314,0.030164799590215934,0.024296498586644982,0.021520678919552814,0.029582219184835782,0.03802283431011939,0.03898417336241051,0.043824286648475395,0.04462316339871602,0.04936191135839602,0.04566504478880054,0.041666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,0.18834914685894366,0.025505613637148632,0.022703360622376892,0.019524094383090693,0.0068341140845445125,0.00716951661593994,0.025045061165908326,0.02883910684176205,0.03015272998709349,0.02576080244162103,0.023877209658783653,0.021752665703342656,0.029071411552597255,0.02346151079239017,0.02082557021712427,0.028694238559403756,0.03697777398104473,0.03802283431011939,0.04288259069865156,0.043824286648475395,0.04867981461678111,0.04524841874519636,0.04151367708072776,0.0375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,0.1788984846653435,0.024225836465098613,0.02158167307758731,0.01857547687285381,0.00650803146103023,0.0068341140845445125,0.0238983887197998,0.02754956728249917,0.02883910684176205,0.024670415443985582,0.022898491059218696,0.020892558451435696,0.027967713047154844,0.022611097874242314,0.020109866393477286,0.027767426956165697,0.035867798199254695,0.03697777398104473,0.041825117741131325,0.04288259069865156,0.04780831270742769,0.04462316339871602,0.04113492613199669,0.03736230937265498,0.03333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,0.16979230902483566,0.022992708513779842,0.020498784701237293,0.017657732518025968,0.006191825624284602,0.00650803146103023,0.022780380281815046,0.02628822759177979,0.02754956728249917,0.02359563287053258,0.02192925817243163,0.020036179676816358,0.02686186086613161,0.021752665703342656,0.01938094103506484,0.02681315519130305,0.03470928369520712,0.035867798199254695,0.0406755513791492,0.041825117741131325,0.04678100803489261,0.043824286648475395,0.04056651218065092,0.03702143351879702,0.03321094166458221,0.029166666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,0.16103355144760648,0.021806626758530064,0.01945536874242911,0.016771732937375956,0.005885910839341989,0.006191825624284602,0.021693438203434102,0.025058418309996555,0.02628822759177979,0.022540555049317495,0.02097389588491785,0.019188100900877674,0.02576080244162103,0.020892558451435696,0.018645142031436565,0.025841254713419786,0.033516443989128814,0.03470928369520712,0.03945457801918017,0.0406755513791492,0.045627401172143256,0.04288259069865156,0.03984026058952308,0.03650986096258583,0.03290794090559735,0.02905957395650943,0.03333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
