,initial_scenario,t=0,t=5,t=10,t=15,t=20,t=25,t=30,t=35,t=40,t=45,t=50,t=55,t=60,t=65,t=70,t=75,t=80,t=85,t=90,t=95,t=100,t=105,t=110,t=115,t=120,t=125,t=130,t=135,t=140,t=145,t=150,t=155,t=160,t=165,t=170,t=175,t=180,t=185,t=190,t=195,t=200,t=205,t=210,t=215,t=220,t=225,t=230,t=235,t=240,t=245,t=250,t=255,t=260,t=265,t=270,t=275,t=280,t=285,t=290,t=295,t=300,t=305,t=310,t=315,t=320,t=325,t=330,t=335,t=340,t=345,t=350,t=355,t=360,t=365,t=370,t=375,t=380,t=385,t=390,t=395,t=400,t=405,t=410,t=415,t=420,t=425,t=430,t=435,t=440,t=445,t=450,t=455,t=460,t=465,t=470,t=475
225,-1.2004021922230663,0.030010054805576836,0.03177385238537145,0.033624638393523476,0.03556470365073228,0.037596113647109686,0.03972065427157201,0.04193976994584059,0.04425449326024644,0.04666536510929298,0.04917234421524652,0.051774704806861305,0.054470921086501534,0.05725853697111205,0.0601340194293174,0.06309259355680297,0.06612805733335225,0.06923257378560299,0.07239643803761275,0.0756078164645353,0.07885245487038839,0.08211335228652361,0.08537039662976031,0.08859995806500165,0.09177443548278386,0.09486175102368843,0.09782478705428499,0.10062075941862814,0.10320052014976766,0.10550778212150824,0.10747825734530014,0.10903869976354508,0.11010584245105748,0.11058521810232369,0.11036985054424142,0.10933880376186744,0.10735557354704761,0.1042663053642815,0.09989782036110306,0.09405542961671937,0.08652051470620115,0.07704785044013115,0.0653626432015057,0.05115725562111936,0.03408758538579609,0.013769062734501847,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,-1.1332310796441334,0.028330776991102535,0.030010054805576836,0.03177385238537145,0.033624638393523476,0.03556470365073228,0.037596113647109686,0.03972065427157201,0.04193976994584059,0.04425449326024644,0.04666536510929298,0.04917234421524652,0.051774704806861305,0.054470921086501534,0.05725853697111205,0.0601340194293174,0.06309259355680297,0.06612805733335225,0.06923257378560299,0.07239643803761275,0.0756078164645353,0.07885245487038839,0.08211335228652361,0.08537039662976031,0.08859995806500165,0.09177443548278386,0.09486175102368843,0.09782478705428499,0.10062075941862814,0.10320052014976766,0.10550778212150824,0.10747825734530014,0.10903869976354508,0.11010584245105748,0.11058521810232369,0.11036985054424142,0.10933880376186744,0.10735557354704761,0.1042663053642815,0.09989782036110306,0.09405542961671937,0.08652051470620115,0.07704785044013115,0.0653626432015057,0.05115725562111936,0.03408758538579609,0.013769062734501847,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,-1.0693365549711586,0.026733413874278522,0.028330776991102535,0.030010054805576836,0.03177385238537145,0.033624638393523476,0.03556470365073228,0.037596113647109686,0.03972065427157201,0.04193976994584059,0.04425449326024644,0.04666536510929298,0.04917234421524652,0.051774704806861305,0.054470921086501534,0.05725853697111205,0.0601340194293174,0.06309259355680297,0.06612805733335225,0.06923257378560299,0.07239643803761275,0.0756078164645353,0.07885245487038839,0.08211335228652361,0.08537039662976031,0.08859995806500165,0.09177443548278386,0.09486175102368843,0.09782478705428499,0.10062075941862814,0.10320052014976766,0.10550778212150824,0.10747825734530014,0.10903869976354508,0.11010584245105748,0.11058521810232369,0.11036985054424142,0.10933880376186744,0.10735557354704761,0.1042663053642815,0.09989782036110306,0.09405542961671937,0.08652051470620115,0.07704785044013115,0.0653626432015057,0.05115725562111936,0.03408758538579609,0.013769062734501847,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,-1.0086104011353996,0.0252152600283857,0.026733413874278522,0.028330776991102535,0.030010054805576836,0.03177385238537145,0.033624638393523476,0.03556470365073228,0.037596113647109686,0.03972065427157201,0.04193976994584059,0.04425449326024644,0.04666536510929298,0.04917234421524652,0.051774704806861305,0.054470921086501534,0.05725853697111205,0.0601340194293174,0.06309259355680297,0.06612805733335225,0.06923257378560299,0.07239643803761275,0.0756078164645353,0.07885245487038839,0.08211335228652361,0.08537039662976031,0.08859995806500165,0.09177443548278386,0.09486175102368843,0.09782478705428499,0.10062075941862814,0.10320052014976766,0.10550778212150824,0.10747825734530014,0.10903869976354508,0.11010584245105748,0.11058521810232369,0.11036985054424142,0.10933880376186744,0.10735557354704761,0.1042663053642815,0.09989782036110306,0.09405542961671937,0.08652051470620115,0.07704785044013115,0.0653626432015057,0.05115725562111936,0.03408758538579609,0.013769062734501847,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,-0.9509416365263519,0.023773540913158975,0.0252152600283857,0.026733413874278522,0.028330776991102535,0.030010054805576836,0.03177385238537145,0.033624638393523476,0.03556470365073228,0.037596113647109686,0.03972065427157201,0.04193976994584059,0.04425449326024644,0.04666536510929298,0.04917234421524652,0.051774704806861305,0.054470921086501534,0.05725853697111205,0.0601340194293174,0.06309259355680297,0.06612805733335225,0.06923257378560299,0.07239643803761275,0.0756078164645353,0.07885245487038839,0.08211335228652361,0.08537039662976031,0.08859995806500165,0.09177443548278386,0.09486175102368843,0.09782478705428499,0.10062075941862814,0.10320052014976766,0.10550778212150824,0.10747825734530014,0.10903869976354508,0.11010584245105748,0.11058521810232369,0.11036985054424142,0.10933880376186744,0.10735557354704761,0.1042663053642815,0.09989782036110306,0.09405542961671937,0.08652051470620115,0.07704785044013115,0.0653626432015057,0.05115725562111936,0.03408758538579609,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,-0.8962175940930024,0.02240543985232435,0.023773540913158975,0.0252152600283857,0.026733413874278522,0.028330776991102535,0.030010054805576836,0.03177385238537145,0.033624638393523476,0.03556470365073228,0.037596113647109686,0.03972065427157201,0.04193976994584059,0.04425449326024644,0.04666536510929298,0.04917234421524652,0.051774704806861305,0.054470921086501534,0.05725853697111205,0.0601340194293174,0.06309259355680297,0.06612805733335225,0.06923257378560299,0.07239643803761275,0.0756078164645353,0.07885245487038839,0.08211335228652361,0.08537039662976031,0.08859995806500165,0.09177443548278386,0.09486175102368843,0.09782478705428499,0.10062075941862814,0.10320052014976766,0.10550778212150824,0.10747825734530014,0.10903869976354508,0.11010584245105748,0.11058521810232369,0.11036985054424142,0.10933880376186744,0.10735557354704761,0.1042663053642815,0.09989782036110306,0.09405542961671937,0.08652051470620115,0.07704785044013115,0.0653626432015057,0.05115725562111936,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,-0.8443248488428594,0.02110812122107175,0.02240543985232435,0.023773540913158975,0.0252152600283857,0.026733413874278522,0.028330776991102535,0.030010054805576836,0.03177385238537145,0.033624638393523476,0.03556470365073228,0.037596113647109686,0.03972065427157201,0.04193976994584059,0.04425449326024644,0.04666536510929298,0.04917234421524652,0.051774704806861305,0.054470921086501534,0.05725853697111205,0.0601340194293174,0.06309259355680297,0.06612805733335225,0.06923257378560299,0.07239643803761275,0.0756078164645353,0.07885245487038839,0.08211335228652361,0.08537039662976031,0.08859995806500165,0.09177443548278386,0.09486175102368843,0.09782478705428499,0.10062075941862814,0.10320052014976766,0.10550778212150824,0.10747825734530014,0.10903869976354508,0.11010584245105748,0.11058521810232369,0.11036985054424142,0.10933880376186744,0.10735557354704761,0.1042663053642815,0.09989782036110306,0.09405542961671937,0.08652051470620115,0.07704785044013115,0.0653626432015057,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,-0.7951500108996754,0.01987875027249153,0.02110812122107175,0.02240543985232435,0.023773540913158975,0.0252152600283857,0.026733413874278522,0.028330776991102535,0.030010054805576836,0.03177385238537145,0.033624638393523476,0.03556470365073228,0.037596113647109686,0.03972065427157201,0.04193976994584059,0.04425449326024644,0.04666536510929298,0.04917234421524652,0.051774704806861305,0.054470921086501534,0.05725853697111205,0.0601340194293174,0.06309259355680297,0.06612805733335225,0.06923257378560299,0.07239643803761275,0.0756078164645353,0.07885245487038839,0.08211335228652361,0.08537039662976031,0.08859995806500165,0.09177443548278386,0.09486175102368843,0.09782478705428499,0.10062075941862814,0.10320052014976766,0.10550778212150824,0.10747825734530014,0.10903869976354508,0.11010584245105748,0.11058521810232369,0.11036985054424142,0.10933880376186744,0.10735557354704761,0.1042663053642815,0.09989782036110306,0.09405542961671937,0.08652051470620115,0.07704785044013115,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,-0.7485803995140827,0.018714509987852512,0.01987875027249153,0.02110812122107175,0.02240543985232435,0.023773540913158975,0.0252152600283857,0.026733413874278522,0.028330776991102535,0.030010054805576836,0.03177385238537145,0.033624638393523476,0.03556470365073228,0.037596113647109686,0.03972065427157201,0.04193976994584059,0.04425449326024644,0.04666536510929298,0.04917234421524652,0.051774704806861305,0.054470921086501534,0.05725853697111205,0.0601340194293174,0.06309259355680297,0.06612805733335225,0.06923257378560299,0.07239643803761275,0.0756078164645353,0.07885245487038839,0.08211335228652361,0.08537039662976031,0.08859995806500165,0.09177443548278386,0.09486175102368843,0.09782478705428499,0.10062075941862814,0.10320052014976766,0.10550778212150824,0.10747825734530014,0.10903869976354508,0.11010584245105748,0.11058521810232369,0.11036985054424142,0.10933880376186744,0.10735557354704761,0.1042663053642815,0.09989782036110306,0.09405542961671937,0.08652051470620115,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,-0.7045046118286962,0.017612615295716783,0.018714509987852512,0.01987875027249153,0.02110812122107175,0.02240543985232435,0.023773540913158975,0.0252152600283857,0.026733413874278522,0.028330776991102535,0.030010054805576836,0.03177385238537145,0.033624638393523476,0.03556470365073228,0.037596113647109686,0.03972065427157201,0.04193976994584059,0.04425449326024644,0.04666536510929298,0.04917234421524652,0.051774704806861305,0.054470921086501534,0.05725853697111205,0.0601340194293174,0.06309259355680297,0.06612805733335225,0.06923257378560299,0.07239643803761275,0.0756078164645353,0.07885245487038839,0.08211335228652361,0.08537039662976031,0.08859995806500165,0.09177443548278386,0.09486175102368843,0.09782478705428499,0.10062075941862814,0.10320052014976766,0.10550778212150824,0.10747825734530014,0.10903869976354508,0.11010584245105748,0.11058521810232369,0.11036985054424142,0.10933880376186744,0.10735557354704761,0.1042663053642815,0.09989782036110306,0.09405542961671937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,-0.6628129987605575,0.01657032496901456,0.017612615295716783,0.018714509987852512,0.01987875027249153,0.02110812122107175,0.02240543985232435,0.023773540913158975,0.0252152600283857,0.026733413874278522,0.028330776991102535,0.030010054805576836,0.03177385238537145,0.033624638393523476,0.03556470365073228,0.037596113647109686,0.03972065427157201,0.04193976994584059,0.04425449326024644,0.04666536510929298,0.04917234421524652,0.051774704806861305,0.054470921086501534,0.05725853697111205,0.0601340194293174,0.06309259355680297,0.06612805733335225,0.06923257378560299,0.07239643803761275,0.0756078164645353,0.07885245487038839,0.08211335228652361,0.08537039662976031,0.08859995806500165,0.09177443548278386,0.09486175102368843,0.09782478705428499,0.10062075941862814,0.10320052014976766,0.10550778212150824,0.10747825734530014,0.10903869976354508,0.11010584245105748,0.11058521810232369,0.11036985054424142,0.10933880376186744,0.10735557354704761,0.1042663053642815,0.09989782036110306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,-0.623398059068677,0.015584951476717013,0.01657032496901456,0.017612615295716783,0.018714509987852512,0.01987875027249153,0.02110812122107175,0.02240543985232435,0.023773540913158975,0.0252152600283857,0.026733413874278522,0.028330776991102535,0.030010054805576836,0.03177385238537145,0.033624638393523476,0.03556470365073228,0.037596113647109686,0.03972065427157201,0.04193976994584059,0.04425449326024644,0.04666536510929298,0.04917234421524652,0.051774704806861305,0.054470921086501534,0.05725853697111205,0.0601340194293174,0.06309259355680297,0.06612805733335225,0.06923257378560299,0.07239643803761275,0.0756078164645353,0.07885245487038839,0.08211335228652361,0.08537039662976031,0.08859995806500165,0.09177443548278386,0.09486175102368843,0.09782478705428499,0.10062075941862814,0.10320052014976766,0.10550778212150824,0.10747825734530014,0.10903869976354508,0.11010584245105748,0.11058521810232369,0.11036985054424142,0.10933880376186744,0.10735557354704761,0.1042663053642815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
