,initial_scenario,t=0,t=5,t=10,t=15,t=20,t=25,t=30,t=35,t=40,t=45,t=50,t=55,t=60,t=65,t=70,t=75,t=80,t=85,t=90,t=95,t=100,t=105,t=110,t=115,t=120,t=125,t=130,t=135,t=140,t=145,t=150,t=155,t=160,t=165,t=170,t=175,t=180,t=185,t=190,t=195,t=200,t=205,t=210,t=215,t=220,t=225,t=230,t=235,t=240,t=245,t=250,t=255,t=260,t=265,t=270,t=275,t=280,t=285,t=290,t=295,t=300,t=305,t=310,t=315,t=320,t=325,t=330,t=335,t=340,t=345,t=350,t=355,t=360,t=365,t=370,t=375,t=380,t=385,t=390,t=395,t=400,t=405,t=410,t=415,t=420,t=425,t=430,t=435,t=440,t=445,t=450,t=455,t=460,t=465,t=470,t=475,t=480,t=485
175,0.0,-0.051774704806861305,-0.054470921086501534,-0.03817235798074137,-0.0300670097146587,-0.03154629677840126,-0.022042685777784454,-0.02307752459520107,-0.01206607300626883,-0.01260130274408916,-0.01314207581173149,-0.01368555871442051,-0.014228399438293515,-0.014766659677500238,-0.01529573924713068,-0.015810291837281443,-0.016304131175714054,-0.016770126569771338,-0.017200086691627897,-0.017584630353584763,-0.01791304289088333,-0.018173116627257513,-0.01835097374184294,-0.018430869683720597,-0.018394975090706922,-0.01822313396031125,-0.01789259559117458,-0.0173777175607136,-0.016649636726850506,-0.01567590493611988,-0.014420085784366855,-0.012841308406688519,-0.010893773866917617,0.0,-0.0056812642309660155,-0.0022948437890836404,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,0.0,-0.04917234421524652,-0.051774704806861305,-0.03631394739100102,-0.028629268485556025,-0.0300670097146587,-0.021030864518934433,-0.022042685777784454,-0.011538762297600536,-0.01206607300626883,-0.01260130274408916,-0.01314207581173149,-0.01368555871442051,-0.014228399438293515,-0.014766659677500238,-0.01529573924713068,-0.015810291837281443,-0.016304131175714054,-0.016770126569771338,-0.017200086691627897,-0.017584630353584763,-0.01791304289088333,-0.018173116627257513,-0.01835097374184294,-0.018430869683720597,-0.018394975090706922,-0.01822313396031125,-0.01789259559117458,-0.0173777175607136,-0.016649636726850506,-0.01567590493611988,-0.014420085784366855,-0.012841308406688519,0.0,-0.008526209270186557,-0.0056812642309660155,-0.0022948437890836404,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,0.0,-0.04666536510929298,-0.04917234421524652,-0.034516469871240796,-0.027235460543250767,-0.028629268485556025,-0.020044673143105984,-0.021030864518934433,-0.011021342888892172,-0.011538762297600536,-0.01206607300626883,-0.01260130274408916,-0.01314207581173149,-0.01368555871442051,-0.014228399438293515,-0.014766659677500238,-0.01529573924713068,-0.015810291837281443,-0.016304131175714054,-0.016770126569771338,-0.017200086691627897,-0.017584630353584763,-0.01791304289088333,-0.018173116627257513,-0.01835097374184294,-0.018430869683720597,-0.018394975090706922,-0.01822313396031125,-0.01789259559117458,-0.0173777175607136,-0.016649636726850506,-0.01567590493611988,-0.014420085784366855,0.0,-0.010893773866917617,-0.008526209270186557,-0.0056812642309660155,-0.0022948437890836404,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,0.0,-0.04425449326024644,-0.04666536510929298,-0.03278156281016442,-0.025887352403430652,-0.027235460543250767,-0.019086178990370684,-0.020044673143105984,-0.010515432259467161,-0.011021342888892172,-0.011538762297600536,-0.01206607300626883,-0.01260130274408916,-0.01314207581173149,-0.01368555871442051,-0.014228399438293515,-0.014766659677500238,-0.01529573924713068,-0.015810291837281443,-0.016304131175714054,-0.016770126569771338,-0.017200086691627897,-0.017584630353584763,-0.01791304289088333,-0.018173116627257513,-0.01835097374184294,-0.018430869683720597,-0.018394975090706922,-0.01822313396031125,-0.01789259559117458,-0.0173777175607136,-0.016649636726850506,-0.01567590493611988,0.0,-0.012841308406688519,-0.010893773866917617,-0.008526209270186557,-0.0056812642309660155,-0.0022948437890836404,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,0.0,-0.04193976994584059,-0.04425449326024644,-0.031110243406195393,-0.02458617210762326,-0.025887352403430652,-0.0181569736955004,-0.019086178990370684,-0.010022336571552992,-0.010515432259467161,-0.011021342888892172,-0.011538762297600536,-0.01206607300626883,-0.01260130274408916,-0.01314207581173149,-0.01368555871442051,-0.014228399438293515,-0.014766659677500238,-0.01529573924713068,-0.015810291837281443,-0.016304131175714054,-0.016770126569771338,-0.017200086691627897,-0.017584630353584763,-0.01791304289088333,-0.018173116627257513,-0.01835097374184294,-0.018430869683720597,-0.018394975090706922,-0.01822313396031125,-0.01789259559117458,-0.0173777175607136,-0.016649636726850506,0.0,-0.014420085784366855,-0.012841308406688519,-0.010893773866917617,-0.008526209270186557,-0.0056812642309660155,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,0.0,-0.03972065427157201,-0.04193976994584059,-0.029502995506830665,-0.02333268255464649,-0.02458617210762326,-0.01725823493562051,-0.0181569736955004,-0.009543089495185342,-0.010022336571552992,-0.010515432259467161,-0.011021342888892172,-0.011538762297600536,-0.01206607300626883,-0.01260130274408916,-0.01314207581173149,-0.01368555871442051,-0.014228399438293515,-0.014766659677500238,-0.01529573924713068,-0.015810291837281443,-0.016304131175714054,-0.016770126569771338,-0.017200086691627897,-0.017584630353584763,-0.01791304289088333,-0.018173116627257513,-0.01835097374184294,-0.018430869683720597,-0.018394975090706922,-0.01822313396031125,-0.01789259559117458,-0.0173777175607136,0.0,-0.01567590493611988,-0.014420085784366855,-0.012841308406688519,-0.010893773866917617,-0.008526209270186557,0.0,-0.0022948437890836404,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,0.0,-0.037596113647109686,-0.03972065427157201,-0.027959846630559948,-0.022127246630123443,-0.02333268255464649,-0.0163907814050821,-0.01725823493562051,-0.0090784868477502,-0.009543089495185342,-0.010022336571552992,-0.010515432259467161,-0.011021342888892172,-0.011538762297600536,-0.01206607300626883,-0.01260130274408916,-0.01314207581173149,-0.01368555871442051,-0.014228399438293515,-0.014766659677500238,-0.01529573924713068,-0.015810291837281443,-0.016304131175714054,-0.016770126569771338,-0.017200086691627897,-0.017584630353584763,-0.01791304289088333,-0.018173116627257513,-0.01835097374184294,-0.018430869683720597,-0.018394975090706922,-0.01822313396031125,-0.01789259559117458,0.0,-0.016649636726850506,-0.01567590493611988,-0.014420085784366855,-0.012841308406688519,-0.010893773866917617,0.0,-0.0056812642309660155,-0.0022948437890836404,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,0.0,-0.03556470365073228,-0.037596113647109686,-0.026480436181047562,-0.020969884972920294,-0.022127246630123443,-0.015555121703097807,-0.0163907814050821,-0.008629117467810254,-0.0090784868477502,-0.009543089495185342,-0.010022336571552992,-0.010515432259467161,-0.011021342888892172,-0.011538762297600536,-0.01206607300626883,-0.01260130274408916,-0.01314207581173149,-0.01368555871442051,-0.014228399438293515,-0.014766659677500238,-0.01529573924713068,-0.015810291837281443,-0.016304131175714054,-0.016770126569771338,-0.017200086691627897,-0.017584630353584763,-0.01791304289088333,-0.018173116627257513,-0.01835097374184294,-0.018430869683720597,-0.018394975090706922,-0.01822313396031125,0.0,-0.0173777175607136,-0.016649636726850506,-0.01567590493611988,-0.014420085784366855,-0.012841308406688519,0.0,-0.008526209270186557,-0.0056812642309660155,-0.0022948437890836404,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,0.0,-0.033624638393523476,-0.03556470365073228,-0.02506407576473979,-0.019860327135785782,-0.020969884972920294,-0.014751497753415332,-0.015555121703097807,-0.008195390702541105,-0.008629117467810254,-0.0090784868477502,-0.009543089495185342,-0.010022336571552992,-0.010515432259467161,-0.011021342888892172,-0.011538762297600536,-0.01206607300626883,-0.01260130274408916,-0.01314207581173149,-0.01368555871442051,-0.014228399438293515,-0.014766659677500238,-0.01529573924713068,-0.015810291837281443,-0.016304131175714054,-0.016770126569771338,-0.017200086691627897,-0.017584630353584763,-0.01791304289088333,-0.018173116627257513,-0.01835097374184294,-0.018430869683720597,-0.018394975090706922,0.0,-0.01789259559117458,-0.0173777175607136,-0.016649636726850506,-0.01567590493611988,-0.014420085784366855,0.0,-0.010893773866917617,-0.008526209270186557,-0.0056812642309660155,-0.0022948437890836404,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,0.0,-0.03177385238537145,-0.033624638393523476,-0.023709802433821814,-0.018798056823555065,-0.019860327135785782,-0.013979923315280196,-0.014751497753415332,-0.007777560851548848,-0.008195390702541105,-0.008629117467810254,-0.0090784868477502,-0.009543089495185342,-0.010022336571552992,-0.010515432259467161,-0.011021342888892172,-0.011538762297600536,-0.01206607300626883,-0.01260130274408916,-0.01314207581173149,-0.01368555871442051,-0.014228399438293515,-0.014766659677500238,-0.01529573924713068,-0.015810291837281443,-0.016304131175714054,-0.016770126569771338,-0.017200086691627897,-0.017584630353584763,-0.01791304289088333,-0.018173116627257513,-0.01835097374184294,-0.018430869683720597,0.0,-0.01822313396031125,-0.01789259559117458,-0.0173777175607136,-0.016649636726850506,-0.01567590493611988,0.0,-0.012841308406688519,-0.010893773866917617,-0.008526209270186557,-0.0056812642309660155,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,0.0,-0.030010054805576836,-0.03177385238537145,-0.022416425595682465,-0.017782351825365916,-0.018798056823555065,-0.013240218090523781,-0.013979923315280196,-0.007375748876707722,-0.007777560851548848,-0.008195390702541105,-0.008629117467810254,-0.0090784868477502,-0.009543089495185342,-0.010022336571552992,-0.010515432259467161,-0.011021342888892172,-0.011538762297600536,-0.01206607300626883,-0.01260130274408916,-0.01314207581173149,-0.01368555871442051,-0.014228399438293515,-0.014766659677500238,-0.01529573924713068,-0.015810291837281443,-0.016304131175714054,-0.016770126569771338,-0.017200086691627897,-0.017584630353584763,-0.01791304289088333,-0.018173116627257513,-0.01835097374184294,0.0,-0.018394975090706922,-0.01822313396031125,-0.01789259559117458,-0.0173777175607136,-0.016649636726850506,0.0,-0.014420085784366855,-0.012841308406688519,-0.010893773866917617,-0.008526209270186557,0.0,-0.0022948437890836404,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,0.0,-0.028330776991102535,-0.030010054805576836,-0.021182568256914003,-0.016812319196761738,-0.017782351825365916,-0.012532037882369895,-0.013240218090523781,-0.006989961657639987,-0.007375748876707722,-0.007777560851548848,-0.008195390702541105,-0.008629117467810254,-0.0090784868477502,-0.009543089495185342,-0.010022336571552992,-0.010515432259467161,-0.011021342888892172,-0.011538762297600536,-0.01206607300626883,-0.01260130274408916,-0.01314207581173149,-0.01368555871442051,-0.014228399438293515,-0.014766659677500238,-0.01529573924713068,-0.015810291837281443,-0.016304131175714054,-0.016770126569771338,-0.017200086691627897,-0.017584630353584763,-0.01791304289088333,-0.018173116627257513,0.0,-0.018430869683720597,-0.018394975090706922,-0.01822313396031125,-0.01789259559117458,-0.0173777175607136,0.0,-0.01567590493611988,-0.014420085784366855,-0.012841308406688519,-0.010893773866917617,0.0,-0.0056812642309660155,-0.0022948437890836404,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,0.0,-0.026733413874278522,-0.028330776991102535,-0.020006703203718335,-0.015886926192685724,-0.016812319196761738,-0.011854901216910907,-0.012532037882369895,-0.0066201090452618905,-0.006989961657639987,-0.007375748876707722,-0.007777560851548848,-0.008195390702541105,-0.008629117467810254,-0.0090784868477502,-0.009543089495185342,-0.010022336571552992,-0.010515432259467161,-0.011021342888892172,-0.011538762297600536,-0.01206607300626883,-0.01260130274408916,-0.01314207581173149,-0.01368555871442051,-0.014228399438293515,-0.014766659677500238,-0.01529573924713068,-0.015810291837281443,-0.016304131175714054,-0.016770126569771338,-0.017200086691627897,-0.017584630353584763,-0.01791304289088333,0.0,-0.01835097374184294,-0.018430869683720597,-0.018394975090706922,-0.01822313396031125,-0.01789259559117458,0.0,-0.016649636726850506,-0.01567590493611988,-0.014420085784366855,-0.012841308406688519,0.0,-0.008526209270186557,-0.0056812642309660155,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,0.0,-0.0252152600283857,-0.026733413874278522,-0.018887184660735024,-0.01500502740278864,-0.015886926192685724,-0.011208212797841233,-0.011854901216910907,-0.006266018941184948,-0.0066201090452618905,-0.006989961657639987,-0.007375748876707722,-0.007777560851548848,-0.008195390702541105,-0.008629117467810254,-0.0090784868477502,-0.009543089495185342,-0.010022336571552992,-0.010515432259467161,-0.011021342888892172,-0.011538762297600536,-0.01206607300626883,-0.01260130274408916,-0.01314207581173149,-0.01368555871442051,-0.014228399438293515,-0.014766659677500238,-0.01529573924713068,-0.015810291837281443,-0.016304131175714054,-0.016770126569771338,-0.017200086691627897,-0.017584630353584763,0.0,-0.018173116627257513,-0.01835097374184294,-0.018430869683720597,-0.018394975090706922,-0.01822313396031125,0.0,-0.0173777175607136,-0.016649636726850506,-0.01567590493611988,-0.014420085784366855,0.0,-0.010893773866917617,-0.008526209270186557,0.0,-0.0022948437890836404,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,0.0,-0.023773540913158975,-0.0252152600283857,-0.01782227591618568,-0.014165388495551268,-0.01500502740278864,-0.010591284128457001,-0.011208212797841233,-0.0059274506084554535,-0.006266018941184948,-0.0066201090452618905,-0.006989961657639987,-0.007375748876707722,-0.007777560851548848,-0.008195390702541105,-0.008629117467810254,-0.0090784868477502,-0.009543089495185342,-0.010022336571552992,-0.010515432259467161,-0.011021342888892172,-0.011538762297600536,-0.01206607300626883,-0.01260130274408916,-0.01314207581173149,-0.01368555871442051,-0.014228399438293515,-0.014766659677500238,-0.01529573924713068,-0.015810291837281443,-0.016304131175714054,-0.016770126569771338,-0.017200086691627897,0.0,-0.01791304289088333,-0.018173116627257513,-0.01835097374184294,-0.018430869683720597,-0.018394975090706922,0.0,-0.01789259559117458,-0.0173777175607136,-0.016649636726850506,-0.01567590493611988,0.0,-0.012841308406688519,-0.010893773866917617,0.0,-0.0056812642309660155,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,0.0,-0.02240543985232435,-0.023773540913158975,-0.01681017335225654,-0.013366706937139261,-0.014165388495551268,-0.010003351601859167,-0.010591284128457001,-0.005604106398920616,-0.0059274506084554535,-0.006266018941184948,-0.0066201090452618905,-0.006989961657639987,-0.007375748876707722,-0.007777560851548848,-0.008195390702541105,-0.008629117467810254,-0.0090784868477502,-0.009543089495185342,-0.010022336571552992,-0.010515432259467161,-0.011021342888892172,-0.011538762297600536,-0.01206607300626883,-0.01260130274408916,-0.01314207581173149,-0.01368555871442051,-0.014228399438293515,-0.014766659677500238,-0.01529573924713068,-0.015810291837281443,-0.016304131175714054,-0.016770126569771338,0.0,-0.017584630353584763,-0.01791304289088333,-0.018173116627257513,-0.01835097374184294,-0.018430869683720597,0.0,-0.01822313396031125,-0.01789259559117458,-0.0173777175607136,-0.016649636726850506,0.0,-0.014420085784366855,-0.012841308406688519,0.0,-0.008526209270186557,0.0,-0.0022948437890836404,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,0.0,-0.02110812122107175,-0.02240543985232435,-0.01584902727543902,-0.012607630014192628,-0.013366706937139261,-0.009443592330367512,-0.010003351601859167,-0.005295642064228501,-0.005604106398920616,-0.0059274506084554535,-0.006266018941184948,-0.0066201090452618905,-0.006989961657639987,-0.007375748876707722,-0.007777560851548848,-0.008195390702541105,-0.008629117467810254,-0.0090784868477502,-0.009543089495185342,-0.010022336571552992,-0.010515432259467161,-0.011021342888892172,-0.011538762297600536,-0.01206607300626883,-0.01260130274408916,-0.01314207581173149,-0.01368555871442051,-0.014228399438293515,-0.014766659677500238,-0.01529573924713068,-0.015810291837281443,-0.016304131175714054,0.0,-0.017200086691627897,-0.017584630353584763,-0.01791304289088333,-0.018173116627257513,-0.01835097374184294,0.0,-0.018394975090706922,-0.01822313396031125,-0.01789259559117458,-0.0173777175607136,0.0,-0.01567590493611988,-0.014420085784366855,0.0,-0.010893773866917617,0.0,-0.0056812642309660155,-0.0022948437890836404,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,0.0,-0.01987875027249153,-0.02110812122107175,-0.014936959901549862,-0.011886770456579487,-0.012607630014192628,-0.00891113795809284,-0.009443592330367512,-0.005001675800929473,-0.005295642064228501,-0.005604106398920616,-0.0059274506084554535,-0.006266018941184948,-0.0066201090452618905,-0.006989961657639987,-0.007375748876707722,-0.007777560851548848,-0.008195390702541105,-0.008629117467810254,-0.0090784868477502,-0.009543089495185342,-0.010022336571552992,-0.010515432259467161,-0.011021342888892172,-0.011538762297600536,-0.01206607300626883,-0.01260130274408916,-0.01314207581173149,-0.01368555871442051,-0.014228399438293515,-0.014766659677500238,-0.01529573924713068,-0.015810291837281443,0.0,-0.016770126569771338,-0.017200086691627897,-0.017584630353584763,-0.01791304289088333,-0.018173116627257513,0.0,-0.018430869683720597,-0.018394975090706922,-0.01822313396031125,-0.01789259559117458,0.0,-0.016649636726850506,-0.01567590493611988,0.0,-0.012841308406688519,0.0,-0.008526209270186557,-0.0056812642309660155,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,0.0,-0.018714509987852512,-0.01987875027249153,-0.014072080814047982,-0.011202719926162175,-0.011886770456579487,-0.00840508667612827,-0.00891113795809284,-0.004721796165183756,-0.005001675800929473,-0.005295642064228501,-0.005604106398920616,-0.0059274506084554535,-0.006266018941184948,-0.0066201090452618905,-0.006989961657639987,-0.007375748876707722,-0.007777560851548848,-0.008195390702541105,-0.008629117467810254,-0.0090784868477502,-0.009543089495185342,-0.010022336571552992,-0.010515432259467161,-0.011021342888892172,-0.011538762297600536,-0.01206607300626883,-0.01260130274408916,-0.01314207581173149,-0.01368555871442051,-0.014228399438293515,-0.014766659677500238,-0.01529573924713068,0.0,-0.016304131175714054,-0.016770126569771338,-0.017200086691627897,-0.017584630353584763,-0.01791304289088333,0.0,-0.01835097374184294,-0.018430869683720597,-0.018394975090706922,-0.01822313396031125,0.0,-0.0173777175607136,-0.016649636726850506,0.0,-0.014420085784366855,0.0,-0.010893773866917617,-0.008526209270186557,0.0,-0.0022948437890836404,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,0.0,-0.017612615295716783,-0.018714509987852512,-0.01325250018166102,-0.010554060610535876,-0.011202719926162175,-0.00792451363771951,-0.00840508667612827,-0.004455568979046531,-0.004721796165183756,-0.005001675800929473,-0.005295642064228501,-0.005604106398920616,-0.0059274506084554535,-0.006266018941184948,-0.0066201090452618905,-0.006989961657639987,-0.007375748876707722,-0.007777560851548848,-0.008195390702541105,-0.008629117467810254,-0.0090784868477502,-0.009543089495185342,-0.010022336571552992,-0.010515432259467161,-0.011021342888892172,-0.011538762297600536,-0.01206607300626883,-0.01260130274408916,-0.01314207581173149,-0.01368555871442051,-0.014228399438293515,-0.014766659677500238,0.0,-0.015810291837281443,-0.016304131175714054,-0.016770126569771338,-0.017200086691627897,-0.017584630353584763,0.0,-0.018173116627257513,-0.01835097374184294,-0.018430869683720597,-0.018394975090706922,0.0,-0.01789259559117458,-0.0173777175607136,0.0,-0.01567590493611988,0.0,-0.012841308406688519,-0.010893773866917617,0.0,-0.0056812642309660155,-0.0022948437890836404,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,0.0,-0.01657032496901456,-0.017612615295716783,-0.012476339991900787,-0.009939375136245987,-0.010554060610535876,-0.007468479950774931,-0.00792451363771951,-0.004202543338064135,-0.004455568979046531,-0.004721796165183756,-0.005001675800929473,-0.005295642064228501,-0.005604106398920616,-0.0059274506084554535,-0.006266018941184948,-0.0066201090452618905,-0.006989961657639987,-0.007375748876707722,-0.007777560851548848,-0.008195390702541105,-0.008629117467810254,-0.0090784868477502,-0.009543089495185342,-0.010022336571552992,-0.010515432259467161,-0.011021342888892172,-0.011538762297600536,-0.01206607300626883,-0.01260130274408916,-0.01314207581173149,-0.01368555871442051,-0.014228399438293515,0.0,-0.01529573924713068,-0.015810291837281443,-0.016304131175714054,-0.016770126569771338,-0.017200086691627897,0.0,-0.01791304289088333,-0.018173116627257513,-0.01835097374184294,-0.018430869683720597,0.0,-0.01822313396031125,-0.01789259559117458,0.0,-0.016649636726850506,0.0,-0.014420085784366855,-0.012841308406688519,0.0,-0.008526209270186557,-0.0056812642309660155,-0.0022948437890836404,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,0.0,-0.015584951476717013,-0.01657032496901456,-0.011741743530478299,-0.009357254993926034,-0.009939375136245987,-0.007036040407023991,-0.007468479950774931,-0.003962256818859755,-0.004202543338064135,-0.004455568979046531,-0.004721796165183756,-0.005001675800929473,-0.005295642064228501,-0.005604106398920616,-0.0059274506084554535,-0.006266018941184948,-0.0066201090452618905,-0.006989961657639987,-0.007375748876707722,-0.007777560851548848,-0.008195390702541105,-0.008629117467810254,-0.0090784868477502,-0.009543089495185342,-0.010022336571552992,-0.010515432259467161,-0.011021342888892172,-0.011538762297600536,-0.01206607300626883,-0.01260130274408916,-0.01314207581173149,-0.01368555871442051,0.0,-0.014766659677500238,-0.01529573924713068,-0.015810291837281443,-0.016304131175714054,-0.016770126569771338,0.0,-0.017584630353584763,-0.01791304289088333,-0.018173116627257513,-0.01835097374184294,0.0,-0.018394975090706922,-0.01822313396031125,0.0,-0.0173777175607136,0.0,-0.01567590493611988,-0.014420085784366855,0.0,-0.010893773866917617,-0.008526209270186557,-0.0056812642309660155,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,0.0,-0.014653869037618783,-0.015584951476717013,-0.011046883312676226,-0.008806307647858391,-0.009357254993926034,-0.00662625009083051,-0.007036040407023991,-0.0037342399753874655,-0.003962256818859755,-0.004202543338064135,-0.004455568979046531,-0.004721796165183756,-0.005001675800929473,-0.005295642064228501,-0.005604106398920616,-0.0059274506084554535,-0.006266018941184948,-0.0066201090452618905,-0.006989961657639987,-0.007375748876707722,-0.007777560851548848,-0.008195390702541105,-0.008629117467810254,-0.0090784868477502,-0.009543089495185342,-0.010022336571552992,-0.010515432259467161,-0.011021342888892172,-0.011538762297600536,-0.01206607300626883,-0.01260130274408916,-0.01314207581173149,0.0,-0.014228399438293515,-0.014766659677500238,-0.01529573924713068,-0.015810291837281443,-0.016304131175714054,0.0,-0.017200086691627897,-0.017584630353584763,-0.01791304289088333,-0.018173116627257513,0.0,-0.018430869683720597,-0.018394975090706922,0.0,-0.01789259559117458,0.0,-0.016649636726850506,-0.01567590493611988,0.0,-0.012841308406688519,-0.010893773866917617,-0.008526209270186557,0.0,-0.0022948437890836404,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,0.0,-0.013774520097369347,-0.014653869037618783,-0.010389967651144971,-0.008285162484507502,-0.008806307647858391,-0.006238169995950393,-0.00662625009083051,-0.0035180202035118846,-0.0037342399753874655,-0.003962256818859755,-0.004202543338064135,-0.004455568979046531,-0.004721796165183756,-0.005001675800929473,-0.005295642064228501,-0.005604106398920616,-0.0059274506084554535,-0.006266018941184948,-0.0066201090452618905,-0.006989961657639987,-0.007375748876707722,-0.007777560851548848,-0.008195390702541105,-0.008629117467810254,-0.0090784868477502,-0.009543089495185342,-0.010022336571552992,-0.010515432259467161,-0.011021342888892172,-0.011538762297600536,-0.01206607300626883,-0.01260130274408916,0.0,-0.01368555871442051,-0.014228399438293515,-0.014766659677500238,-0.01529573924713068,-0.015810291837281443,0.0,-0.016770126569771338,-0.017200086691627897,-0.017584630353584763,-0.01791304289088333,0.0,-0.01835097374184294,-0.018430869683720597,0.0,-0.01822313396031125,0.0,-0.0173777175607136,-0.016649636726850506,0.0,-0.014420085784366855,-0.012841308406688519,-0.010893773866917617,0.0,-0.0056812642309660155,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,0.0,-0.012944420426233894,-0.013774520097369347,-0.009769246025078893,-0.007792475738358284,-0.008285162484507502,-0.0058708717652391496,-0.006238169995950393,-0.003313125045415255,-0.0035180202035118846,-0.0037342399753874655,-0.003962256818859755,-0.004202543338064135,-0.004455568979046531,-0.004721796165183756,-0.005001675800929473,-0.005295642064228501,-0.005604106398920616,-0.0059274506084554535,-0.006266018941184948,-0.0066201090452618905,-0.006989961657639987,-0.007375748876707722,-0.007777560851548848,-0.008195390702541105,-0.008629117467810254,-0.0090784868477502,-0.009543089495185342,-0.010022336571552992,-0.010515432259467161,-0.011021342888892172,-0.011538762297600536,-0.01206607300626883,0.0,-0.01314207581173149,-0.01368555871442051,-0.014228399438293515,-0.014766659677500238,-0.01529573924713068,0.0,-0.016304131175714054,-0.016770126569771338,-0.017200086691627897,-0.017584630353584763,0.0,-0.018173116627257513,-0.01835097374184294,0.0,-0.018394975090706922,0.0,-0.01789259559117458,-0.0173777175607136,0.0,-0.01567590493611988,-0.014420085784366855,-0.012841308406688519,0.0,-0.008526209270186557,0.0,-0.0022948437890836404,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,0.0,-0.012161163013709952,-0.012944420426233894,-0.009183013398246231,-0.0073269345188093915,-0.007792475738358284,-0.005523441656338113,-0.0058708717652391496,-0.0031190849979753077,-0.003313125045415255,-0.0035180202035118846,-0.0037342399753874655,-0.003962256818859755,-0.004202543338064135,-0.004455568979046531,-0.004721796165183756,-0.005001675800929473,-0.005295642064228501,-0.005604106398920616,-0.0059274506084554535,-0.006266018941184948,-0.0066201090452618905,-0.006989961657639987,-0.007375748876707722,-0.007777560851548848,-0.008195390702541105,-0.008629117467810254,-0.0090784868477502,-0.009543089495185342,-0.010022336571552992,-0.010515432259467161,-0.011021342888892172,-0.011538762297600536,0.0,-0.01260130274408916,-0.01314207581173149,-0.01368555871442051,-0.014228399438293515,-0.014766659677500238,0.0,-0.015810291837281443,-0.016304131175714054,-0.016770126569771338,-0.017200086691627897,0.0,-0.01791304289088333,-0.018173116627257513,0.0,-0.018430869683720597,0.0,-0.01822313396031125,-0.01789259559117458,0.0,-0.016649636726850506,-0.01567590493611988,-0.014420085784366855,0.0,-0.010893773866917617,0.0,-0.0056812642309660155,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
